language,truth_table,exact_minimum_gates,classical_lower_k_plus_1,classical_upper_k_plus_1,predicted_k_plus_1,calibrated_lower_k_plus_1,calibrated_upper_k_plus_1,covered,n4_lower_allowance,n4_upper_allowance,khrapchenko_product,decision_tree_leaf_count,mean_certificate_size,maximum_certificate_size,mean_certificate_size_output_0,mean_certificate_size_output_1,anf_terms_degree_0,fourier_negative_degree_0,anf_terms_degree_1,fourier_negative_degree_1,anf_terms_degree_2,fourier_negative_degree_2,anf_terms_degree_3,fourier_negative_degree_3,anf_terms_degree_4,fourier_negative_degree_4,exact_aon_cover_upper,classical_width,conditional_lower_k_plus_1,conditional_upper_k_plus_1,conditional_covered,conditional_lower_allowance,conditional_upper_allowance
NOR,1434475917,11,3.571428571428572,78.0,12.418653193681358,10.56409904716076,14.199681433933437,True,1.8545541465205984,1.7810282402520787,3.571428571428572,9.0,2.5625,4.0,2.555555555555556,2.571428571428572,1.0,1.0,3.0,2.0,6.0,3.0,5.0,1.0,3.0,1.0,,74.42857142857143,9.228264404671519,13.584880206695502,True,3.1903887890098397,1.1662270130141439
NOR,1574786260,11,2.6825396825396823,78.0,11.388119747768648,9.533565601248048,13.169147988020724,True,1.8545541465205984,1.7810282402520787,2.6825396825396823,9.0,2.3125,3.0,2.4285714285714284,2.2222222222222223,0.0,0.0,3.0,3.0,6.0,6.0,2.0,2.0,1.0,2.0,,75.31746031746032,9.384673592179343,12.565664295139182,True,2.0034461555893057,1.177544547370534
NOR,2292877536,11,2.705627705627706,78.0,11.481025171638626,9.626471025118027,13.262053411890705,True,1.8545541465205984,1.7810282402520787,2.705627705627706,9.0,2.4375,4.0,2.095238095238096,3.090909090909091,0.0,1.0,0.0,4.0,3.0,5.0,7.0,4.0,5.0,1.0,,75.2943722943723,7.40374016328156,12.64448275215717,True,4.077285008357066,1.1634575805185454
NOR,2298218524,11,3.2666666666666666,96.0,13.326929650421018,11.47237550390042,15.107957890673095,True,1.8545541465205984,1.7810282402520787,3.2666666666666666,11.0,2.53125,4.0,2.2,3.083333333333333,0.0,1.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,,92.73333333333333,8.883845653042702,14.491485573627312,True,4.4430839973783165,1.1645559232062939
NOR,2684399940,11,3.520833333333333,69.0,11.268082105446368,9.41352795892577,13.049110345698448,True,1.8545541465205984,1.7810282402520787,3.520833333333333,8.0,2.4375,4.0,2.083333333333333,3.5,0.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,0.0,1.0,,65.47916666666667,8.642499380414739,12.433447432993713,True,2.625582725031629,1.165365327547346
NOR,2711744593,11,4.4089068825910935,87.0,13.510288798576488,11.655734652055887,15.291317038828566,True,1.8545541465205984,1.7810282402520787,4.4089068825910935,10.0,2.71875,4.0,2.3684210526315788,3.230769230769231,1.0,1.0,3.0,2.0,7.0,3.0,6.0,4.0,4.0,2.0,,82.5910931174089,9.378169623843908,14.676247947115993,True,4.13211917473258,1.165959148539506
NOR,2712600580,11,3.0727272727272728,78.0,11.278850648812307,9.424296502291709,13.059878889064386,True,1.8545541465205984,1.7810282402520787,3.0727272727272728,9.0,2.46875,4.0,2.136363636363636,3.2,0.0,1.0,2.0,2.0,5.0,3.0,7.0,6.0,3.0,2.0,,74.92727272727272,7.9693687941383615,12.44227354203515,True,3.3094818546739453,1.1634228932228423
NOR,2830639409,11,3.75,78.0,12.08223266777657,10.22767852125597,13.863260908028648,True,1.8545541465205984,1.7810282402520787,3.75,9.0,2.6875,4.0,2.4,3.1666666666666665,1.0,1.0,3.0,3.0,6.0,2.0,5.0,3.0,2.0,1.0,,74.25,8.896377196161065,13.247958489842215,True,3.185855471615503,1.1657258220656463
NOR,2868947197,11,3.768627450980392,87.0,12.42253633332719,10.567982186806592,14.20356457357927,True,1.8545541465205984,1.7810282402520787,3.768627450980392,10.0,2.84375,4.0,2.647058823529412,3.066666666666667,1.0,1.0,3.0,4.0,4.0,5.0,6.0,4.0,5.0,1.0,,83.23137254901961,7.569959445164752,13.5878419523623,True,4.852576888162439,1.16530561903511
NOR,2945189141,11,3.571428571428572,87.0,13.155401434017046,11.300847287496447,14.936429674269124,True,1.8545541465205984,1.7810282402520787,3.571428571428572,10.0,2.78125,4.0,2.555555555555556,3.071428571428572,1.0,1.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,1.0,,83.42857142857143,8.957476488407028,14.3281343539344,True,4.197924945610017,1.1727329199173548
NOR,2947190703,11,2.29004329004329,78.0,11.36959255871954,9.51503841219894,13.150620798971618,True,1.8545541465205984,1.7810282402520787,2.29004329004329,9.0,2.125,4.0,2.363636363636364,2.0,1.0,0.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,,75.70995670995671,9.014889661238422,12.766082539109727,True,2.3547028974811184,1.3964899803901853
NOR,2965090525,11,3.571428571428572,87.0,14.6955222647431,12.840968118222502,16.47655050499518,False,1.8545541465205984,1.7810282402520787,3.571428571428572,10.0,2.8125,4.0,2.571428571428572,3.0,1.0,0.0,2.0,2.0,5.0,3.0,4.0,3.0,1.0,0.0,,83.42857142857143,10.13986454280556,15.868380698165462,True,4.555657721937541,1.1728584334223604
NOR,3137998604,11,3.111111111111111,87.0,12.47179879277024,10.617244646249642,14.25282703302232,True,1.8545541465205984,1.7810282402520787,3.111111111111111,10.0,2.625,3.0,2.333333333333333,3.0,0.0,1.0,2.0,3.0,5.0,4.0,5.0,6.0,3.0,1.0,,83.88888888888889,8.014639287861803,13.637718632549097,True,4.457159504908438,1.1659198397788566
NOR,3438251011,11,3.515625,87.0,11.967565340688068,10.113011194167468,13.748593580940144,True,1.8545541465205984,1.7810282402520787,3.515625,10.0,2.5,3.0,2.5,2.5,1.0,0.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,,83.484375,7.693025289505327,13.132042538490655,True,4.274540051182742,1.1644771978025874
NOR,3503341905,11,3.2666666666666666,96.0,13.038641078285917,11.184086931765318,14.819669318537995,True,1.8545541465205984,1.7810282402520787,3.2666666666666666,11.0,2.53125,4.0,2.15,3.1666666666666665,1.0,1.0,3.0,2.0,6.0,1.0,7.0,2.0,2.0,2.0,,92.73333333333333,8.923279520320731,14.203555696122182,True,4.115361557965185,1.164914617836266
NOR,3658613250,11,3.5217391304347827,87.0,13.024925518937788,11.17037137241719,14.805953759189867,True,1.8545541465205984,1.7810282402520787,3.5217391304347827,10.0,2.5,4.0,2.0869565217391304,3.555555555555556,0.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,4.0,2.0,,83.47826086956522,8.00757721555148,14.189298704065473,True,5.017348303386308,1.164373185127685
NOR,4023329587,11,3.2666666666666666,60.0,11.481065304037744,9.626511157517148,13.262093544289824,True,1.8545541465205984,1.7810282402520787,3.2666666666666666,7.0,2.375,4.0,2.6666666666666665,2.2,1.0,0.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,,56.733333333333334,9.051303563623716,12.659438129634097,True,2.429761740414028,1.178372825596353
NOR,4041470191,11,3.2666666666666666,69.0,11.613094295881025,9.758540149360424,13.394122536133102,True,1.8545541465205984,1.7810282402520787,3.2666666666666666,8.0,2.375,4.0,2.5,2.3,1.0,0.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,1.0,,65.73333333333333,9.007514979119279,12.782296974790603,True,2.605579316761746,1.169202678909578
NOR,4174969530,11,2.816666666666667,87.0,12.345822561903097,10.491268415382498,14.126850802155175,True,1.8545541465205984,1.7810282402520787,2.816666666666667,10.0,2.28125,4.0,2.5,2.15,0.0,0.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,,84.18333333333334,8.24371743441881,13.545169172486045,True,4.102105127484286,1.1993466105829487
NOR,4197582861,11,4.4089068825910935,105.0,14.901973151664556,13.047419005143958,16.683001391916633,False,1.8545541465205984,1.7810282402520787,4.4089068825910935,12.0,2.875,4.0,2.5789473684210527,3.3076923076923075,1.0,1.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,1.0,,100.5910931174089,10.520277023623864,16.067190772188578,True,4.3816961280406925,1.1652176205240214
NOR,4278190298,11,4.4089068825910935,69.0,11.452523098047685,9.597968951527086,13.233551338299764,True,1.8545541465205984,1.7810282402520787,4.4089068825910935,8.0,2.4375,4.0,2.210526315789474,2.769230769230769,0.0,1.0,2.0,5.0,5.0,7.0,3.0,6.0,3.0,4.0,,64.5910931174089,8.474028711054668,12.623571611301358,True,2.978494386993016,1.1710485132536739
NOR,4285833762,11,3.2980392156862743,87.0,13.226551294091788,11.37199714757119,15.007579534343868,True,1.8545541465205984,1.7810282402520787,3.2980392156862743,10.0,2.5625,4.0,2.6,2.5294117647058822,0.0,0.0,1.0,4.0,5.0,4.0,3.0,6.0,4.0,2.0,,83.70196078431373,8.553027531004243,14.39230489441622,True,4.673523763087545,1.165753600324433
NOR,4289261832,11,3.2980392156862743,87.0,12.810715742786112,10.956161596265511,14.59174398303819,True,1.8545541465205984,1.7810282402520787,3.2980392156862743,10.0,2.5,4.0,2.6666666666666665,2.3529411764705883,0.0,0.0,1.0,5.0,3.0,4.0,6.0,4.0,3.0,4.0,,83.70196078431373,8.281973160756095,13.993607841054436,True,4.5287425820300165,1.1828920982683242
AND_OR_NOT,3277174,11,3.5217391304347827,20.0,12.171638233205222,10.776071941695918,13.215945655577434,True,1.3955662915093043,1.0443074223722115,3.5217391304347827,11.0,2.5,5.0,2.130434782608696,3.4444444444444446,0.0,1.0,4.0,1.0,4.0,6.0,5.0,7.0,3.0,5.0,20.0,16.47826086956522,9.077386318532206,13.609813120194024,True,3.0942519146730163,1.4381748869888018
AND_OR_NOT,5963736,11,4.0,18.0,11.989746433923944,10.59418014241464,13.034053856296156,True,1.3955662915093043,1.0443074223722115,4.0,8.0,2.625,4.0,2.625,2.625,0.0,0.0,2.0,2.0,5.0,6.0,5.0,3.0,2.0,0.0,18.0,14.0,9.240522102945235,13.289070530587294,True,2.7492243309787097,1.2993240966633497
AND_OR_NOT,7667961,11,2.705627705627706,17.0,12.552757360932793,11.157191069423488,13.597064783305004,True,1.3955662915093043,1.0443074223722115,2.705627705627706,9.0,2.0625,4.0,1.5238095238095235,3.090909090909091,1.0,1.0,3.0,1.0,5.0,5.0,4.0,5.0,3.0,1.0,17.0,14.294372294372295,9.62993124524106,13.763461057879596,True,2.922826115691732,1.2107036969468024
AND_OR_NOT,135138059,11,2.618181818181818,19.0,14.49858986935126,13.103023577841956,15.542897291723472,False,1.3955662915093043,1.0443074223722115,2.618181818181818,9.0,2.03125,4.0,1.5454545454545454,3.1,1.0,1.0,3.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,19.0,16.381818181818183,11.543610626159923,15.737290645485668,True,2.954979243191337,1.238700776134407
AND_OR_NOT,137560191,11,2.816666666666667,17.0,10.651014400024488,9.255448108515184,11.6953218223967,False,1.3955662915093043,1.0443074223722115,2.816666666666667,10.0,2.34375,5.0,2.25,2.5,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,17.0,14.183333333333334,8.225671107372841,12.002925065091382,True,2.425343292651647,1.3519106650668942
AND_OR_NOT,168232959,11,3.515625,19.0,11.432919864759365,10.03735357325006,12.477227287131576,True,1.3955662915093043,1.0443074223722115,3.515625,11.0,2.46875,4.0,2.375,2.5625,1.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,2.0,19.0,15.484375,8.568572721556418,12.79362801444669,True,2.864347143202947,1.3607081496873237
AND_OR_NOT,184224575,11,3.111111111111111,17.0,11.228713110340614,9.83314681883131,12.273020532712826,True,1.3955662915093043,1.0443074223722115,3.111111111111111,11.0,2.34375,4.0,2.5,2.2222222222222223,1.0,0.0,0.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,17.0,13.88888888888889,8.594958373677427,12.705894522451175,True,2.6337547366631866,1.4771814121105615
AND_OR_NOT,327037950,11,3.75,19.0,11.825624921269512,10.43005862976021,12.869932343641723,True,1.3955662915093043,1.0443074223722115,3.75,12.0,2.875,4.0,2.6666666666666665,3.0,0.0,0.0,4.0,0.0,5.0,8.0,4.0,5.0,3.0,1.0,19.0,15.25,9.097117303926542,13.228595126599997,True,2.72850761734297,1.4029702053304856
AND_OR_NOT,729784821,11,4.266666666666667,18.0,12.66250024301146,11.266933951502155,13.706807665383671,True,1.3955662915093043,1.0443074223722115,4.266666666666667,9.0,2.8125,4.0,3.1666666666666665,2.6,1.0,0.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,18.0,13.733333333333334,9.80557986359083,13.98351849781903,True,2.856920379420629,1.3210182548075704
AND_OR_NOT,758982712,11,4.587301587301587,16.0,11.205329617905946,9.809763326396642,12.249637040278158,True,1.3955662915093043,1.0443074223722115,4.587301587301587,8.0,2.75,3.0,2.555555555555556,3.0,0.0,1.0,2.0,2.0,5.0,4.0,4.0,3.0,1.0,1.0,16.0,11.412698412698413,8.51705135807455,12.512821519784033,True,2.6882782598313955,1.3074919018780868
AND_OR_NOT,1087266912,11,4.090909090909091,20.0,12.535896617566204,11.1403303260569,13.580204039938415,True,1.3955662915093043,1.0443074223722115,4.090909090909091,12.0,2.5625,4.0,2.227272727272727,3.3,0.0,1.0,0.0,3.0,4.0,6.0,4.0,3.0,4.0,1.0,20.0,15.90909090909091,9.698582623851438,13.968138817546572,True,2.837313993714765,1.4322421999803687
AND_OR_NOT,1146941132,11,3.0625,21.0,12.110680309929071,10.715114018419769,13.154987732301285,True,1.3955662915093043,1.0443074223722115,3.0625,10.0,2.65625,4.0,3.0,2.3125,0.0,0.0,1.0,1.0,2.0,7.0,5.0,3.0,2.0,0.0,21.0,17.9375,9.429579226536731,13.455503787255433,True,2.681101083392341,1.3448234773263612
AND_OR_NOT,1275109631,11,3.890688259109312,18.0,12.809534483950824,11.41396819244152,13.853841906323035,True,1.3955662915093043,1.0443074223722115,3.890688259109312,9.0,2.46875,4.0,2.3684210526315788,2.6153846153846154,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,5.0,18.0,14.109311740890687,10.061704658017437,14.111872023999833,True,2.7478298259333878,1.3023375400490094
AND_OR_NOT,1330629827,11,4.063492063492063,18.0,12.881735714460152,11.486169422950848,13.926043136832364,True,1.3955662915093043,1.0443074223722115,4.063492063492063,9.0,2.5625,4.0,2.571428571428572,2.555555555555556,1.0,0.0,3.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,18.0,13.936507936507937,10.145386039946326,14.179317012916274,True,2.7363496745138267,1.2975812984561208
AND_OR_NOT,1610578032,11,3.6406926406926408,19.0,11.773172485677229,10.377606194167925,12.81747990804944,True,1.3955662915093043,1.0443074223722115,3.6406926406926408,10.0,2.59375,4.0,3.363636363636364,2.1904761904761907,0.0,0.0,2.0,2.0,1.0,8.0,2.0,4.0,5.0,4.0,19.0,15.359307359307358,9.145683091768456,13.214194269284402,True,2.6274893939087733,1.4410217836071724
AND_OR_NOT,1626390528,11,3.0,17.0,11.966712069796683,10.57114577828738,13.011019492168897,True,1.3955662915093043,1.0443074223722115,3.0,9.0,1.96875,4.0,1.4583333333333333,3.5,0.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,17.0,14.0,8.992681378775575,13.251747956666431,True,2.974030691021108,1.2850358868697482
AND_OR_NOT,1711730671,11,3.75,18.0,11.741483572954644,10.34591728144534,12.785790995326856,True,1.3955662915093043,1.0443074223722115,3.75,12.0,2.5625,3.0,3.0,2.3,1.0,0.0,2.0,3.0,5.0,3.0,1.0,1.0,3.0,2.0,18.0,14.25,9.2840461277725,13.179743684182089,True,2.457437445182144,1.4382601112274456
AND_OR_NOT,2292891712,11,3.0193236714975846,14.0,10.047031436984405,8.6514651454751,11.091338859356616,False,1.3955662915093043,1.0443074223722115,3.0193236714975846,9.0,2.40625,4.0,2.0434782608695654,3.333333333333333,0.0,1.0,0.0,4.0,2.0,5.0,3.0,6.0,4.0,2.0,14.0,10.980676328502415,8.032671058794929,11.257021604629593,False,2.0143603781894766,1.2099901676451876
AND_OR_NOT,2382532166,11,3.75,19.0,13.081749582892613,11.686183291383308,14.126057005264824,True,1.3955662915093043,1.0443074223722115,3.75,9.0,2.6875,4.0,2.4,3.1666666666666665,0.0,1.0,2.0,3.0,2.0,4.0,5.0,5.0,2.0,1.0,19.0,15.25,10.226509540451474,14.358168606935031,True,2.855240042441139,1.2764190240424194
AND_OR_NOT,2615057288,11,4.587301587301587,20.0,11.695803141777931,10.300236850268629,12.740110564150145,True,1.3955662915093043,1.0443074223722115,4.587301587301587,11.0,2.8125,4.0,3.071428571428572,2.611111111111111,0.0,0.0,1.0,4.0,5.0,5.0,5.0,4.0,2.0,0.0,20.0,15.412698412698413,9.030666551197317,13.123992465696125,True,2.665136590580614,1.4281893239181929
AND_OR_NOT,2852146376,11,3.5636363636363635,18.0,11.81785375708408,10.422287465574776,12.862161179456292,True,1.3955662915093043,1.0443074223722115,3.5636363636363635,10.0,2.59375,4.0,2.136363636363636,3.6,0.0,1.0,0.0,3.0,3.0,3.0,7.0,3.0,3.0,0.0,18.0,14.436363636363637,8.937701234724493,13.228973430188358,True,2.8801525223595883,1.4111196731042777
AND_OR_NOT,2852397585,11,4.06280193236715,18.0,11.852061251823343,10.45649496031404,12.896368674195555,True,1.3955662915093043,1.0443074223722115,4.06280193236715,10.0,2.5,5.0,2.130434782608696,3.4444444444444446,1.0,1.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,2.0,18.0,13.937198067632849,9.094278006030718,13.303366316122538,True,2.7577832457926252,1.4513050642991947
AND_OR_NOT,3091249384,11,3.890688259109312,17.0,10.283947680079232,8.888381388569929,11.328255102451443,False,1.3955662915093043,1.0443074223722115,3.890688259109312,11.0,2.6875,4.0,2.3684210526315788,3.1538461538461537,0.0,1.0,0.0,4.0,4.0,6.0,3.0,6.0,4.0,1.0,17.0,13.109311740890687,8.260224441882578,11.699891750118283,False,2.023723238196653,1.4159440700390515
AND_OR_NOT,3096160399,11,4.0,21.0,12.167745653699892,10.772179362190588,13.212053076072104,True,1.3955662915093043,1.0443074223722115,4.0,11.0,2.78125,4.0,3.0,2.5625,1.0,0.0,2.0,2.0,2.0,1.0,7.0,1.0,3.0,3.0,21.0,17.0,9.40834400807718,13.618031174710064,True,2.7594016456227126,1.4502855210101706
AND_OR_NOT,3236990714,11,3.515625,20.0,12.540434291087534,11.14486799957823,13.584741713459746,True,1.3955662915093043,1.0443074223722115,3.515625,10.0,2.5625,4.0,2.5625,2.5625,0.0,0.0,2.0,3.0,4.0,3.0,4.0,6.0,1.0,2.0,20.0,16.484375,9.90848980192871,13.924814711320527,True,2.6319444891588244,1.3843804202329928
AND_OR_NOT,3301304007,11,3.768627450980392,18.0,11.342087555293524,9.94652126378422,12.386394977665736,True,1.3955662915093043,1.0443074223722115,3.768627450980392,10.0,2.71875,4.0,3.0,2.4705882352941178,1.0,0.0,2.0,2.0,6.0,3.0,5.0,4.0,3.0,3.0,18.0,14.231372549019607,8.65935696919287,12.81394371909815,True,2.6827305861006536,1.471856163804625
AND_OR_NOT,3422487487,11,3.0727272727272728,21.0,12.07928495957914,10.683718668069837,13.123592381951353,True,1.3955662915093043,1.0443074223722115,3.0727272727272728,10.0,2.46875,4.0,3.2,2.136363636363636,1.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,21.0,17.927272727272726,9.405723079490253,13.43777238543444,True,2.673561880088886,1.3584874258553008
AND_OR_NOT,3423371018,11,3.2980392156862743,16.0,11.0626431294497,9.667076837940394,12.10695055182191,True,1.3955662915093043,1.0443074223722115,3.2980392156862743,10.0,2.59375,4.0,2.235294117647059,3.0,0.0,1.0,2.0,3.0,5.0,6.0,4.0,7.0,4.0,3.0,16.0,12.701960784313727,8.172055508825496,12.489206975820402,True,2.8905876206242045,1.426563846370702
AND_OR_NOT,3425929442,11,5.142857142857143,19.0,12.284258178640812,10.888691887131507,13.328565601013024,True,1.3955662915093043,1.0443074223722115,5.142857142857143,10.0,2.8125,4.0,2.555555555555556,3.142857142857143,0.0,1.0,2.0,4.0,6.0,4.0,4.0,3.0,1.0,1.0,19.0,13.857142857142858,9.70298909356124,13.723439544841414,True,2.5812690850795716,1.4391813662006014
AND_OR_NOT,3435954018,11,4.063492063492063,18.0,12.410074314288629,11.014508022779324,13.45438173666084,True,1.3955662915093043,1.0443074223722115,4.063492063492063,9.0,2.625,4.0,2.7142857142857144,2.555555555555556,0.0,0.0,2.0,2.0,6.0,5.0,6.0,5.0,3.0,1.0,18.0,13.936507936507937,9.670072371489546,13.695202046088859,True,2.740001942799082,1.2851277318002303
AND_OR_NOT,3437375538,11,4.4089068825910935,16.0,10.2453993627125,8.849833071203197,11.289706785084713,False,1.3955662915093043,1.0443074223722115,4.4089068825910935,11.0,2.75,3.0,2.5789473684210527,3.0,0.0,1.0,2.0,3.0,5.0,6.0,5.0,6.0,5.0,5.0,16.0,11.591093117408906,8.451544276527866,11.731841984952116,False,1.7938550861846354,1.4864426222396143
AND_OR_NOT,3695466054,11,4.063492063492063,17.0,10.890486863521376,9.494920572012072,11.934794285893588,False,1.3955662915093043,1.0443074223722115,4.063492063492063,10.0,2.8125,4.0,3.0,2.571428571428572,0.0,1.0,2.0,2.0,3.0,2.0,5.0,6.0,3.0,1.0,17.0,12.936507936507937,8.134797261564577,12.308819548649085,True,2.7556896019567994,1.4183326851277085
AND_OR_NOT,3741382912,11,2.530364372469636,18.0,11.502691596706578,10.107125305197274,12.54699901907879,True,1.3955662915093043,1.0443074223722115,2.530364372469636,10.0,2.09375,4.0,1.4736842105263157,3.0,0.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,18.0,15.469635627530364,8.530122877966576,12.953800380988843,True,2.972568718740001,1.451108784282266
AND_OR_NOT,3757703216,11,2.8588235294117648,16.0,10.753356106960252,9.357789815450948,11.797663529332464,False,1.3955662915093043,1.0443074223722115,2.8588235294117648,10.0,2.59375,4.0,2.235294117647059,3.0,0.0,1.0,1.0,3.0,4.0,5.0,4.0,6.0,2.0,2.0,16.0,13.141176470588235,7.982470872365963,12.12374322999791,True,2.7708852345942896,1.3703871230376568
AND_OR_NOT,3986730656,11,3.2980392156862743,19.0,11.732521955509224,10.33695566399992,12.776829377881436,True,1.3955662915093043,1.0443074223722115,3.2980392156862743,11.0,2.4375,4.0,2.3529411764705883,2.533333333333333,0.0,1.0,0.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0,19.0,15.701960784313727,8.895516159255454,13.105701150800407,True,2.8370057962537696,1.3731791952911823
AND_OR_NOT,4022838019,11,3.571428571428572,17.0,10.905990081907614,9.51042379039831,11.950297504279826,False,1.3955662915093043,1.0443074223722115,3.571428571428572,12.0,2.78125,4.0,3.071428571428572,2.555555555555556,1.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,17.0,13.428571428571427,8.32171055093255,12.345280621457636,True,2.5842795309750635,1.439290539550023
AND_OR_NOT,4041080657,11,3.6406926406926408,18.0,12.471286745714211,11.075720454204909,13.515594168086425,True,1.3955662915093043,1.0443074223722115,3.6406926406926408,9.0,2.53125,4.0,3.090909090909091,2.238095238095238,1.0,0.0,2.0,3.0,6.0,3.0,6.0,4.0,4.0,2.0,18.0,14.359307359307358,9.93359100064641,13.794505722439379,True,2.5376957450678,1.3232189767251676
AND_OR_NOT,4075965518,11,4.270588235294118,20.0,12.195730375603995,10.80016408409469,13.240037797976209,True,1.3955662915093043,1.0443074223722115,4.270588235294118,10.0,2.78125,4.0,3.0,2.588235294117647,0.0,0.0,2.0,4.0,5.0,4.0,3.0,7.0,5.0,4.0,20.0,15.729411764705883,9.565995621204845,13.684813321965205,True,2.629734754399151,1.4890829463612103
AND_OR_NOT,4224773632,11,3.0625,17.0,11.304266178814672,9.908699887305367,12.348573601186883,True,1.3955662915093043,1.0443074223722115,3.0625,11.0,2.40625,4.0,2.3125,2.5,0.0,0.0,0.0,5.0,4.0,5.0,4.0,2.0,3.0,1.0,17.0,13.9375,8.653857169759984,12.680303478345586,True,2.6504090090546875,1.3760372995309147
AND_OR_NOT,4236002556,11,3.404858299595141,20.0,13.371555292708951,11.975989001199649,14.415862715081165,True,1.3955662915093043,1.0443074223722115,3.404858299595141,10.0,2.5625,5.0,2.5384615384615383,2.5789473684210527,0.0,0.0,2.0,3.0,2.0,6.0,3.0,6.0,4.0,3.0,20.0,16.59514170040486,10.788781458727225,14.769697713062733,True,2.5827738339817268,1.3981424203537811
