truth_table,mean_certificate_size,anf_terms_degree_1,khrapchenko_product,decision_tree_leaf_count,target_NAND,lower_NAND,upper_NAND,position_NAND,target_NOR,lower_NOR,upper_NOR,position_NOR,target_AND_OR_NOT,lower_AND_OR_NOT,upper_AND_OR_NOT,position_AND_OR_NOT
52042,2.5,2,4.0,8,12.0,4.0,21.75,0.5070422535211268,12.0,4.0,21.75,0.5070422535211268,10.0,4.0,13.11111111111111,0.7682926829268293
52043,2.375,2,4.063492063492063,7,10.0,4.063492063492063,19.5,0.44935732647814913,11.0,4.063492063492063,19.5,0.5141388174807198,9.0,4.063492063492063,11.666666666666666,0.7807933194154489
52044,2.6875,2,4.0,9,12.0,4.0,24.0,0.45,12.0,4.0,24.0,0.45,11.0,4.0,14.555555555555555,0.7578947368421053
52045,2.8125,2,4.063492063492063,10,13.0,4.063492063492063,26.25,0.44786263637989626,13.0,4.063492063492063,26.25,0.44786263637989626,12.0,4.063492063492063,16.0,0.7486702127659575
52046,2.5625,3,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,13.0,4.063492063492063,24.0,0.4984076433121019,11.0,4.063492063492063,14.555555555555555,0.7564296520423601
52047,2.375,1,3.2666666666666666,8,9.0,3.2666666666666666,21.75,0.3642921550946799,12.0,3.2666666666666666,21.75,0.5266005410279532,9.0,3.2666666666666666,13.11111111111111,0.6839729119638825
52048,2.625,2,4.063492063492063,8,12.0,4.063492063492063,21.75,0.5052726048911824,10.0,4.063492063492063,21.75,0.3921920574377384,10.0,4.063492063492063,13.11111111111111,0.7666666666666667
52049,2.75,2,4.0,8,12.0,4.0,21.75,0.5070422535211268,9.0,4.0,21.75,0.3380281690140845,9.0,4.0,13.11111111111111,0.6585365853658537
52050,3.0,3,5.0625,10,15.0,5.0625,26.25,0.5162241887905604,13.0,5.0625,26.25,0.4218289085545723,11.0,5.0625,16.0,0.6342857142857142
52051,2.75,1,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,12.0,4.063492063492063,21.75,0.5052726048911824,9.0,4.063492063492063,13.11111111111111,0.656140350877193
52052,2.8125,3,5.0625,9,15.0,5.0625,24.0,0.5775577557755776,13.0,5.0625,24.0,0.47194719471947194,11.0,5.0625,14.555555555555555,0.7307973664959766
52053,2.5625,1,4.063492063492063,7,11.0,4.063492063492063,19.5,0.5141388174807198,12.0,4.063492063492063,19.5,0.5789203084832905,9.0,4.063492063492063,11.666666666666666,0.7807933194154489
52054,3.125,4,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,16.0,6.34920634920635,28.5,0.48083124328197774,12.0,6.34920634920635,17.444444444444443,0.5994277539341918
52055,2.625,0,4.266666666666667,9,10.0,4.266666666666667,24.0,0.34121621621621623,13.0,4.266666666666667,24.0,0.49324324324324326,8.0,4.266666666666667,14.555555555555555,0.4600431965442765
52056,3.0,2,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,13.0,5.0625,21.75,0.5355805243445693,11.0,5.0625,13.11111111111111,0.8619499568593616
52057,3.0,2,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
52058,2.75,3,5.142857142857143,8,13.0,5.142857142857143,21.75,0.5333333333333333,13.0,5.142857142857143,21.75,0.5333333333333333,10.0,5.142857142857143,13.11111111111111,0.7350597609561753
52059,2.625,1,4.266666666666667,7,11.0,4.266666666666667,19.5,0.5076586433260394,12.0,4.266666666666667,19.5,0.5733041575492341,9.0,4.266666666666667,11.666666666666666,0.7747747747747749
52060,3.0625,3,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,14.0,5.142857142857143,24.0,0.5227272727272727,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
52061,2.8125,1,4.266666666666667,9,12.0,4.266666666666667,24.0,0.4425675675675676,14.0,4.266666666666667,24.0,0.543918918918919,12.0,4.266666666666667,14.555555555555555,0.8488120950323976
52062,2.875,4,5.4,9,16.0,5.4,24.0,0.6236559139784945,16.0,5.4,24.0,0.6236559139784945,12.0,5.4,14.555555555555555,0.8300970873786407
52063,2.5,0,3.5636363636363635,8,10.0,3.5636363636363635,21.75,0.40889777555611095,13.0,3.5636363636363635,21.75,0.5738565358660335,9.0,3.5636363636363635,13.11111111111111,0.6741430385103682
52064,2.8125,1,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,14.0,5.142857142857143,24.0,0.5227272727272727,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
52065,3.0625,3,6.25,10,16.0,6.25,26.25,0.5375,14.0,6.25,26.25,0.4375,13.0,6.25,16.0,0.7948717948717948
52066,3.0,2,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,13.0,5.0625,21.75,0.5355805243445693,11.0,5.0625,13.11111111111111,0.8619499568593616
52067,2.75,2,5.142857142857143,8,11.0,5.142857142857143,21.75,0.41290322580645156,13.0,5.142857142857143,21.75,0.5333333333333333,11.0,5.142857142857143,13.11111111111111,0.8605577689243028
52068,3.125,2,6.25,10,16.0,6.25,26.25,0.5375,16.0,6.25,26.25,0.5375,13.0,6.25,16.0,0.7948717948717948
52069,3.125,2,6.34920634920635,11,17.0,6.34920634920635,28.5,0.5259763525618057,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055
52070,3.0625,3,6.34920634920635,9,15.0,6.34920634920635,24.0,0.5467625899280575,15.0,6.34920634920635,24.0,0.5467625899280575,12.0,6.34920634920635,14.555555555555555,0.8104448742746615
52071,2.8125,1,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,12.0,5.4,14.555555555555555,0.8300970873786407
52072,3.125,1,6.25,10,16.0,6.25,26.25,0.5375,16.0,6.25,26.25,0.5375,13.0,6.25,16.0,0.7948717948717948
52073,3.1875,3,7.682539682539683,11,17.0,7.682539682539683,28.5,0.49561570720548986,17.0,7.682539682539683,28.5,0.49561570720548986,14.0,7.682539682539683,17.444444444444443,0.7495934959349595
52074,2.8125,2,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,15.0,5.142857142857143,24.0,0.5757575757575758,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
52075,2.6875,2,5.4,9,12.0,5.4,24.0,0.4086021505376344,15.0,5.4,24.0,0.5698924731182795,12.0,5.4,14.555555555555555,0.8300970873786407
52076,3.1875,2,6.34920634920635,11,16.0,6.34920634920635,28.5,0.48083124328197774,18.0,6.34920634920635,28.5,0.5711214618416338,14.0,6.34920634920635,17.444444444444443,0.7796852646638055
52077,3.25,2,6.666666666666667,12,17.0,6.666666666666667,30.75,0.47058823529411764,19.0,6.666666666666667,30.75,0.5536332179930795,15.0,6.666666666666667,18.88888888888889,0.7636363636363636
52078,2.875,3,5.4,10,14.0,5.4,26.25,0.46043165467625896,17.0,5.4,26.25,0.6043165467625898,13.0,5.4,16.0,0.8113207547169812
52079,2.6875,1,4.654545454545455,10,13.0,4.654545454545455,26.25,0.432750999789518,17.0,4.654545454545455,26.25,0.6179751631235529,12.0,4.654545454545455,16.0,0.735576923076923
52080,2.75,2,5.0625,8,12.0,5.0625,21.75,0.4756554307116105,12.0,5.0625,21.75,0.4756554307116105,11.0,5.0625,13.11111111111111,0.8619499568593616
52081,3.0,2,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
52082,3.0,3,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,24.0,0.4696969696969697,11.0,5.142857142857143,14.555555555555555,0.7284991568296797
52083,2.625,1,4.266666666666667,7,9.0,4.266666666666667,19.5,0.37636761487964987,12.0,4.266666666666667,19.5,0.5733041575492341,9.0,4.266666666666667,11.666666666666666,0.7747747747747749
52084,3.0625,3,6.34920634920635,9,15.0,6.34920634920635,24.0,0.5467625899280575,15.0,6.34920634920635,24.0,0.5467625899280575,12.0,6.34920634920635,14.555555555555555,0.8104448742746615
52085,2.8125,1,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,12.0,5.4,14.555555555555555,0.8300970873786407
52086,3.125,4,6.666666666666667,10,17.0,6.666666666666667,26.25,0.5787234042553191,16.0,6.666666666666667,26.25,0.5276595744680851,13.0,6.666666666666667,16.0,0.7857142857142858
52087,2.5625,0,4.654545454545455,8,10.0,4.654545454545455,21.75,0.3711778782238766,14.0,4.654545454545455,21.75,0.60515820260569,9.0,4.654545454545455,13.11111111111111,0.6321070234113713
52088,3.0625,2,6.34920634920635,9,13.0,6.34920634920635,24.0,0.43345323741007186,16.0,6.34920634920635,24.0,0.6034172661870503,12.0,6.34920634920635,14.555555555555555,0.8104448742746615
52089,3.125,2,6.666666666666667,10,15.0,6.666666666666667,26.25,0.47659574468085103,16.0,6.666666666666667,26.25,0.5276595744680851,13.0,6.666666666666667,16.0,0.7857142857142858
52090,2.8125,3,5.4,9,13.0,5.4,24.0,0.4623655913978494,16.0,5.4,24.0,0.6236559139784945,11.0,5.4,14.555555555555555,0.720873786407767
52091,2.5625,1,4.654545454545455,8,11.0,4.654545454545455,21.75,0.42967295931933,15.0,4.654545454545455,21.75,0.6636532837011433,10.0,4.654545454545455,13.11111111111111,0.7503583373148591
52092,3.125,3,6.666666666666667,10,15.0,6.666666666666667,26.25,0.47659574468085103,17.0,6.666666666666667,26.25,0.5787234042553191,13.0,6.666666666666667,16.0,0.7857142857142858
52093,2.9375,1,5.890909090909092,10,14.0,5.890909090909092,26.25,0.4474212993971868,17.0,5.890909090909092,26.25,0.594775619557937,14.0,5.890909090909092,16.0,0.9010791366906474
52094,2.9375,4,5.890909090909092,10,16.0,5.890909090909092,26.25,0.5456575128376869,17.0,5.890909090909092,26.25,0.594775619557937,13.0,5.890909090909092,16.0,0.802158273381295
52095,2.5,0,4.083333333333334,9,10.0,4.083333333333334,24.0,0.3472803347280335,16.0,4.083333333333334,24.0,0.6485355648535566,10.0,4.083333333333334,14.555555555555555,0.6604774535809018
52096,2.4375,1,3.2666666666666666,8,11.0,3.2666666666666666,21.75,0.47249774571686204,10.0,3.2666666666666666,21.75,0.41839495040577096,8.0,3.2666666666666666,13.11111111111111,0.582392776523702
52097,2.75,3,4.063492063492063,8,12.0,4.063492063492063,21.75,0.5052726048911824,11.0,4.063492063492063,21.75,0.44873233116446043,10.0,4.063492063492063,13.11111111111111,0.7666666666666667
52098,2.5625,2,4.063492063492063,10,13.0,4.063492063492063,26.25,0.44786263637989626,10.0,4.063492063492063,26.25,0.312645322840279,8.0,4.063492063492063,16.0,0.41356382978723405
52099,2.5,2,4.0,8,9.0,4.0,21.75,0.3380281690140845,11.0,4.0,21.75,0.4507042253521127,8.0,4.0,13.11111111111111,0.5487804878048781
52100,2.75,2,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157
52101,2.8125,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,13.0,5.0625,24.0,0.47194719471947194,11.0,5.0625,14.555555555555555,0.7307973664959766
52102,2.9375,3,6.25,11,17.0,6.25,28.5,0.5280898876404494,14.0,6.25,28.5,0.39325842696629215,13.0,6.25,17.444444444444443,0.6923076923076924
52103,2.625,1,5.142857142857143,9,12.0,5.142857142857143,24.0,0.41666666666666663,13.0,5.142857142857143,24.0,0.4696969696969697,10.0,5.142857142857143,14.555555555555555,0.6222596964586847
52104,2.25,1,3.111111111111111,7,8.0,3.111111111111111,19.5,0.3593220338983051,9.0,3.111111111111111,19.5,0.4203389830508475,7.0,3.111111111111111,11.666666666666666,0.5714285714285715
52105,2.5,3,4.0,8,11.0,4.0,21.75,0.4507042253521127,10.0,4.0,21.75,0.39436619718309857,9.0,4.0,13.11111111111111,0.6585365853658537
52106,2.1875,2,3.0625,8,10.0,3.0625,21.75,0.42474916387959866,7.0,3.0625,21.75,0.26421404682274247,7.0,3.0625,13.11111111111111,0.4913614374568072
52107,2.25,2,3.111111111111111,6,7.0,3.111111111111111,17.25,0.34577603143418467,8.0,3.111111111111111,17.25,0.4165029469548134,6.0,3.111111111111111,10.222222222222221,0.546875
52108,2.4375,2,4.0,8,11.0,4.0,21.75,0.4507042253521127,11.0,4.0,21.75,0.4507042253521127,9.0,4.0,13.11111111111111,0.6585365853658537
52109,2.5625,2,4.063492063492063,9,11.0,4.063492063492063,24.0,0.3980891719745223,12.0,4.063492063492063,24.0,0.4482484076433121,10.0,4.063492063492063,14.555555555555555,0.6611195158850227
52110,2.4375,3,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,12.0,4.063492063492063,24.0,0.4482484076433121,10.0,4.063492063492063,14.555555555555555,0.6611195158850227
52111,2.25,1,3.2666666666666666,7,8.0,3.2666666666666666,19.5,0.35318275154004103,11.0,3.2666666666666666,19.5,0.5379876796714579,7.0,3.2666666666666666,11.666666666666666,0.5634920634920636
52112,2.8125,2,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,12.0,5.142857142857143,26.25,0.3722504230118443,10.0,5.142857142857143,16.0,0.5394736842105262
52113,3.0,2,5.0625,10,12.0,5.0625,26.25,0.3746312684365782,12.0,5.0625,26.25,0.3746312684365782,11.0,5.0625,16.0,0.6342857142857142
52114,3.0625,3,6.25,12,17.0,6.25,30.75,0.47959183673469385,13.0,6.25,30.75,0.3163265306122449,13.0,6.25,18.88888888888889,0.6131868131868131
52115,2.75,1,5.142857142857143,10,12.0,5.142857142857143,26.25,0.3722504230118443,12.0,5.142857142857143,26.25,0.3722504230118443,10.0,5.142857142857143,16.0,0.5394736842105262
52116,3.25,3,7.5625,12,20.0,7.5625,30.75,0.5795148247978437,17.0,7.5625,30.75,0.4501347708894879,15.0,7.5625,18.88888888888889,0.7449417535254445
52117,3.125,1,6.34920634920635,11,15.0,6.34920634920635,28.5,0.4356861340021497,15.0,6.34920634920635,28.5,0.4356861340021497,13.0,6.34920634920635,17.444444444444443,0.6895565092989987
52118,3.375,4,9.142857142857142,13,22.0,9.142857142857142,33.0,0.5808383233532934,19.0,9.142857142857142,33.0,0.45508982035928147,15.0,9.142857142857142,20.333333333333332,0.6127659574468086
52119,2.9375,0,6.666666666666667,11,15.0,6.666666666666667,28.5,0.42748091603053434,18.0,6.666666666666667,28.5,0.564885496183206,12.0,6.666666666666667,17.444444444444443,0.5876288659793816
52120,2.8125,2,5.0625,9,13.0,5.0625,24.0,0.47194719471947194,12.0,5.0625,24.0,0.41914191419141916,10.0,5.0625,14.555555555555555,0.6254572055596196
52121,2.75,2,5.142857142857143,8,11.0,5.142857142857143,21.75,0.41290322580645156,12.0,5.142857142857143,21.75,0.47311827956989244,10.0,5.142857142857143,13.11111111111111,0.7350597609561753
52122,2.6875,3,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,12.0,5.142857142857143,26.25,0.3722504230118443,11.0,5.142857142857143,16.0,0.631578947368421
52123,2.5,1,4.266666666666667,8,10.0,4.266666666666667,21.75,0.38512869399428024,11.0,4.266666666666667,21.75,0.44232602478551,8.0,4.266666666666667,13.11111111111111,0.5351758793969849
52124,2.9375,3,6.34920634920635,10,16.0,6.34920634920635,26.25,0.5351944167497507,15.0,6.34920634920635,26.25,0.4849451645064805,13.0,6.34920634920635,16.0,0.7927631578947368
52125,2.875,1,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,12.0,5.4,14.555555555555555,0.8300970873786407
52126,2.875,4,6.666666666666667,11,18.0,6.666666666666667,28.5,0.564885496183206,16.0,6.666666666666667,28.5,0.47328244274809156,14.0,6.666666666666667,17.444444444444443,0.7731958762886599
52127,2.5625,0,4.654545454545455,9,13.0,4.654545454545455,24.0,0.4830827067669172,14.0,4.654545454545455,24.0,0.5347744360902256,10.0,4.654545454545455,14.555555555555555,0.6408896143644154
52128,2.625,1,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.11111111111111,0.656140350877193
52129,3.0,3,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,12.0,5.0625,21.75,0.4756554307116105,12.0,5.0625,13.11111111111111,0.9861949956859362
52130,2.75,2,4.0,9,13.0,4.0,24.0,0.5,11.0,4.0,24.0,0.4,9.0,4.0,14.555555555555555,0.5684210526315789
52131,2.75,2,4.063492063492063,8,10.0,4.063492063492063,21.75,0.3921920574377384,12.0,4.063492063492063,21.75,0.5052726048911824,10.0,4.063492063492063,13.11111111111111,0.7666666666666667
52132,3.125,2,6.25,10,16.0,6.25,26.25,0.5375,16.0,6.25,26.25,0.5375,13.0,6.25,16.0,0.7948717948717948
52133,3.0625,2,6.34920634920635,9,13.0,6.34920634920635,24.0,0.43345323741007186,15.0,6.34920634920635,24.0,0.5467625899280575,12.0,6.34920634920635,14.555555555555555,0.8104448742746615
52134,3.1875,3,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055
52135,2.875,1,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,12.0,5.4,14.555555555555555,0.8300970873786407
52136,2.5,1,4.0,8,11.0,4.0,21.75,0.4507042253521127,11.0,4.0,21.75,0.4507042253521127,10.0,4.0,13.11111111111111,0.7682926829268293
52137,2.8125,3,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,14.0,5.142857142857143,24.0,0.5227272727272727,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
52138,2.3125,2,3.111111111111111,7,9.0,3.111111111111111,19.5,0.4203389830508475,8.0,3.111111111111111,19.5,0.3593220338983051,8.0,3.111111111111111,11.666666666666666,0.6883116883116883
52139,2.4375,2,3.2666666666666666,7,8.0,3.2666666666666666,19.5,0.35318275154004103,11.0,3.2666666666666666,19.5,0.5379876796714579,8.0,3.2666666666666666,11.666666666666666,0.6825396825396827
52140,2.8125,2,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,14.0,5.142857142857143,24.0,0.5227272727272727,12.0,5.142857142857143,14.555555555555555,0.8347386172006747
52141,2.875,2,5.4,10,14.0,5.4,26.25,0.46043165467625896,15.0,5.4,26.25,0.5083932853717026,13.0,5.4,16.0,0.8113207547169812
52142,2.625,3,4.266666666666667,9,12.0,4.266666666666667,24.0,0.4425675675675676,14.0,4.266666666666667,24.0,0.543918918918919,11.0,4.266666666666667,14.555555555555555,0.7516198704103673
52143,2.4375,1,3.5636363636363635,8,10.0,3.5636363636363635,21.75,0.40889777555611095,13.0,3.5636363636363635,21.75,0.5738565358660335,9.0,3.5636363636363635,13.11111111111111,0.6741430385103682
52144,2.75,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,11.0,5.0625,24.0,0.36633663366336633,9.0,5.0625,14.555555555555555,0.5201170446232626
52145,3.0,2,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,24.0,0.41666666666666663,11.0,5.142857142857143,14.555555555555555,0.7284991568296797
52146,3.0,3,5.142857142857143,11,15.0,5.142857142857143,28.5,0.4648318042813456,13.0,5.142857142857143,28.5,0.3792048929663609,12.0,5.142857142857143,17.444444444444443,0.6387096774193549
52147,2.625,1,4.266666666666667,9,9.0,4.266666666666667,24.0,0.2905405405405405,12.0,4.266666666666667,24.0,0.4425675675675676,9.0,4.266666666666667,14.555555555555555,0.5572354211663068
52148,3.1875,3,7.682539682539683,11,18.0,7.682539682539683,28.5,0.5436523065192528,17.0,7.682539682539683,28.5,0.49561570720548986,14.0,7.682539682539683,17.444444444444443,0.7495934959349595
52149,3.125,1,6.666666666666667,10,15.0,6.666666666666667,26.25,0.47659574468085103,16.0,6.666666666666667,26.25,0.5276595744680851,13.0,6.666666666666667,16.0,0.7857142857142858
52150,3.3125,4,8.066666666666666,12,20.0,8.066666666666666,30.75,0.5701689933872153,19.0,8.066666666666666,30.75,0.5260837619397501,15.0,8.066666666666666,18.88888888888889,0.73305954825462
52151,2.8125,0,5.890909090909092,10,14.0,5.890909090909092,26.25,0.4474212993971868,18.0,5.890909090909092,26.25,0.643893726278187,12.0,5.890909090909092,16.0,0.7032374100719424
52152,2.75,2,5.142857142857143,8,11.0,5.142857142857143,21.75,0.41290322580645156,12.0,5.142857142857143,21.75,0.47311827956989244,9.0,5.142857142857143,13.11111111111111,0.6095617529880478
52153,2.8125,2,5.4,9,13.0,5.4,24.0,0.4623655913978494,14.0,5.4,24.0,0.5161290322580645,11.0,5.4,14.555555555555555,0.720873786407767
52154,2.5625,3,4.266666666666667,9,12.0,4.266666666666667,24.0,0.4425675675675676,12.0,4.266666666666667,24.0,0.4425675675675676,10.0,4.266666666666667,14.555555555555555,0.654427645788337
52155,2.375,1,3.5636363636363635,7,8.0,3.5636363636363635,19.5,0.34112949229891615,11.0,3.5636363636363635,19.5,0.5293782087849401,7.0,3.5636363636363635,11.666666666666666,0.5474943904263277
52156,2.875,3,6.666666666666667,9,15.0,6.666666666666667,24.0,0.5384615384615384,15.0,6.666666666666667,24.0,0.5384615384615384,12.0,6.666666666666667,14.555555555555555,0.8028169014084507
52157,2.9375,1,5.890909090909092,10,14.0,5.890909090909092,26.25,0.4474212993971868,16.0,5.890909090909092,26.25,0.5456575128376869,13.0,5.890909090909092,16.0,0.802158273381295
52158,2.75,4,5.890909090909092,10,16.0,5.890909090909092,26.25,0.5456575128376869,16.0,5.890909090909092,26.25,0.5456575128376869,13.0,5.890909090909092,16.0,0.802158273381295
52159,2.4375,0,4.083333333333334,8,10.0,4.083333333333334,21.75,0.3915094339622642,14.0,4.083333333333334,21.75,0.6179245283018868,9.0,4.083333333333334,13.11111111111111,0.6553846153846153
52160,2.25,1,3.111111111111111,6,8.0,3.111111111111111,17.25,0.4165029469548134,7.0,3.111111111111111,17.25,0.34577603143418467,7.0,3.111111111111111,10.222222222222221,0.6875000000000001
52161,2.5,3,4.0,6,9.0,4.0,17.25,0.4528301886792453,8.0,4.0,17.25,0.37735849056603776,8.0,4.0,10.222222222222221,0.8035714285714287
52162,2.5,2,4.0,8,10.0,4.0,21.75,0.39436619718309857,9.0,4.0,21.75,0.3380281690140845,8.0,4.0,13.11111111111111,0.5487804878048781
52163,2.25,2,4.063492063492063,6,6.0,4.063492063492063,17.25,0.22269034005416793,8.0,4.063492063492063,17.25,0.3743605176045742,6.0,4.063492063492063,10.222222222222221,0.4768041237113403
52164,2.4375,2,4.0,8,12.0,4.0,21.75,0.5070422535211268,11.0,4.0,21.75,0.4507042253521127,10.0,4.0,13.11111111111111,0.7682926829268293
52165,2.5625,2,4.063492063492063,7,9.0,4.063492063492063,19.5,0.38457583547557844,11.0,4.063492063492063,19.5,0.5141388174807198,9.0,4.063492063492063,11.666666666666666,0.7807933194154489
52166,2.625,3,5.142857142857143,9,14.0,5.142857142857143,24.0,0.5227272727272727,12.0,5.142857142857143,24.0,0.41666666666666663,11.0,5.142857142857143,14.555555555555555,0.7284991568296797
52167,2.375,1,4.266666666666667,7,9.0,4.266666666666667,19.5,0.37636761487964987,11.0,4.266666666666667,19.5,0.5076586433260394,8.0,4.266666666666667,11.666666666666666,0.6396396396396397
52168,2.25,1,3.0625,6,8.0,3.0625,17.25,0.4185022026431718,7.0,3.0625,17.25,0.34801762114537443,6.0,3.0625,10.222222222222221,0.5499515033947624
52169,2.375,3,4.063492063492063,7,10.0,4.063492063492063,19.5,0.44935732647814913,8.0,4.063492063492063,19.5,0.3197943444730077,8.0,4.063492063492063,11.666666666666666,0.6492693110647182
52170,2.25,2,3.111111111111111,6,8.0,3.111111111111111,17.25,0.4165029469548134,8.0,3.111111111111111,17.25,0.4165029469548134,7.0,3.111111111111111,10.222222222222221,0.6875000000000001
52171,2.125,2,3.2666666666666666,5,6.0,3.2666666666666666,15.0,0.3181818181818182,7.0,3.2666666666666666,15.0,0.4034090909090909,5.0,3.2666666666666666,8.777777777777779,0.4959677419354838
52172,2.25,2,3.111111111111111,7,10.0,3.111111111111111,19.5,0.48135593220338985,10.0,3.111111111111111,19.5,0.48135593220338985,8.0,3.111111111111111,11.666666666666666,0.6883116883116883
52173,2.375,2,3.2666666666666666,8,10.0,3.2666666666666666,21.75,0.41839495040577096,11.0,3.2666666666666666,21.75,0.47249774571686204,9.0,3.2666666666666666,13.11111111111111,0.6839729119638825
52174,2.25,3,3.2666666666666666,7,10.0,3.2666666666666666,19.5,0.4763860369609856,11.0,3.2666666666666666,19.5,0.5379876796714579,9.0,3.2666666666666666,11.666666666666666,0.8015873015873017
52175,2.125,1,2.6181818181818177,6,8.0,2.6181818181818177,17.25,0.4361602982292638,10.0,2.6181818181818177,17.25,0.5728487107797453,6.0,2.6181818181818177,10.222222222222221,0.57624867162593
52176,2.5,2,4.0,8,10.0,4.0,21.75,0.39436619718309857,8.0,4.0,21.75,0.28169014084507044,9.0,4.0,13.11111111111111,0.6585365853658537
52177,2.75,2,4.063492063492063,8,9.0,4.063492063492063,21.75,0.3356517837110164,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,13.11111111111111,0.656140350877193
52178,2.75,3,5.142857142857143,10,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,26.25,0.3722504230118443,11.0,5.142857142857143,16.0,0.631578947368421
52179,2.5,1,4.266666666666667,8,9.0,4.266666666666667,21.75,0.3279313632030505,11.0,4.266666666666667,21.75,0.44232602478551,8.0,4.266666666666667,13.11111111111111,0.5351758793969849
52180,2.8125,3,5.142857142857143,10,14.0,5.142857142857143,26.25,0.467005076142132,13.0,5.142857142857143,26.25,0.4196277495769882,11.0,5.142857142857143,16.0,0.631578947368421
52181,2.625,1,4.266666666666667,9,9.0,4.266666666666667,24.0,0.2905405405405405,12.0,4.266666666666667,24.0,0.4425675675675676,10.0,4.266666666666667,14.555555555555555,0.654427645788337
52182,2.9375,4,6.666666666666667,11,18.0,6.666666666666667,28.5,0.564885496183206,16.0,6.666666666666667,28.5,0.47328244274809156,12.0,6.666666666666667,17.444444444444443,0.5876288659793816
52183,2.5,0,4.654545454545455,9,10.0,4.654545454545455,24.0,0.32800751879699247,13.0,4.654545454545455,24.0,0.4830827067669172,8.0,4.654545454545455,14.555555555555555,0.438890022444399
52184,2.625,2,4.063492063492063,8,12.0,4.063492063492063,21.75,0.5052726048911824,10.0,4.063492063492063,21.75,0.3921920574377384,9.0,4.063492063492063,13.11111111111111,0.656140350877193
52185,2.625,2,4.266666666666667,7,10.0,4.266666666666667,19.5,0.4420131291028446,11.0,4.266666666666667,19.5,0.5076586433260394,9.0,4.266666666666667,11.666666666666666,0.7747747747747749
52186,2.5,3,4.266666666666667,8,12.0,4.266666666666667,21.75,0.49952335557673977,10.0,4.266666666666667,21.75,0.38512869399428024,9.0,4.266666666666667,13.11111111111111,0.6482412060301507
52187,2.375,1,3.5636363636363635,7,9.0,3.5636363636363635,19.5,0.4038790644609241,9.0,3.5636363636363635,19.5,0.4038790644609241,7.0,3.5636363636363635,11.666666666666666,0.5474943904263277
52188,2.625,3,4.266666666666667,9,12.0,4.266666666666667,24.0,0.4425675675675676,13.0,4.266666666666667,24.0,0.49324324324324326,10.0,4.266666666666667,14.555555555555555,0.654427645788337
52189,2.5,1,3.5636363636363635,8,10.0,3.5636363636363635,21.75,0.40889777555611095,12.0,3.5636363636363635,21.75,0.5188702824293927,9.0,3.5636363636363635,13.11111111111111,0.6741430385103682
