truth_table,khrapchenko_product,decision_tree_leaf_count,mean_certificate_size,maximum_certificate_size,mean_certificate_size_output_0,mean_certificate_size_output_1,anf_terms_degree_0,fourier_negative_degree_0,anf_terms_degree_1,fourier_negative_degree_1,anf_terms_degree_2,fourier_negative_degree_2,anf_terms_degree_3,fourier_negative_degree_3,anf_terms_degree_4,fourier_negative_degree_4,exact_aon_cover_upper,exact_minimum_gates,classical_lower_k_plus_1,classical_upper_k_plus_1,predicted_k_plus_1,classical_width,and_factorable_partitions,or_factorable_partitions,canalizing_variable_count,restriction_upper_k_plus_1,factor_upper_k_plus_1,construction_upper_k_plus_1,prime_cover_slack,cohort,baseline_lower_k_plus_1,baseline_upper_k_plus_1,baseline_covered,structure_augmented_lower_k_plus_1,structure_augmented_upper_k_plus_1,structure_augmented_covered,inputs,existing_upper_k_plus_1,source,restriction_gain,factor_gain,exact_k_plus_1,true_slack,residual_slack,model,predicted_residual_slack,calibration_offset,learned_reduction_beyond_construction,refined_upper_k_plus_1,covered
2947583994,4.266666666666667,12.0,2.8125,4.0,3.1666666666666665,2.6,0.0,0.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,2.0,24,12,4.266666666666667,24.0,13.61101941922928,19.733333333333334,0.0,0.0,0.0,14.0,189.0,14.0,10.38898058077072,cost_12_upper_tail,10.87063250419095,15.03747778989968,True,11.015993746923172,14.968133539625809,True,5,24.0,n5_cost_12_challenge,10.0,0.0,13,11.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
4091982574,4.16017316017316,13.0,2.71875,4.0,3.272727272727273,2.4285714285714284,0.0,0.0,2.0,3.0,4.0,5.0,6.0,6.0,3.0,2.0,25,12,4.16017316017316,25.0,14.635012575754002,20.83982683982684,0.0,0.0,0.0,14.0,189.0,14.0,10.364987424245998,cost_12_upper_tail,12.011264921930984,16.05464327926543,True,12.013653965187258,16.017726854492146,True,5,25.0,n5_cost_12_challenge,11.0,0.0,13,12.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
301662226,3.155844155844156,12.0,2.5,4.0,2.142857142857143,3.1818181818181817,0.0,1.0,3.0,2.0,7.0,6.0,3.0,6.0,3.0,5.0,25,12,3.155844155844156,25.0,14.680619081456424,21.844155844155843,0.0,0.0,0.0,17.0,189.0,17.0,10.319380918543576,cost_12_upper_tail,11.708162915134816,16.105693075058753,True,11.896330185683889,16.028559081744536,True,5,25.0,n5_cost_12_challenge,8.0,0.0,13,12.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
2877403075,4.270588235294118,13.0,2.8125,4.0,3.066666666666667,2.588235294117647,1.0,0.0,2.0,2.0,2.0,3.0,6.0,5.0,2.0,4.0,24,12,4.270588235294118,24.0,13.717631346799228,19.729411764705883,0.0,0.0,0.0,16.0,189.0,16.0,10.282368653200772,cost_12_upper_tail,10.952209547060171,15.162150716757427,True,11.08852066710214,15.09159205798024,True,5,24.0,n5_cost_12_challenge,8.0,0.0,13,11.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
3035555052,3.890688259109312,13.0,2.65625,5.0,3.1538461538461537,2.3157894736842106,0.0,0.0,1.0,4.0,2.0,7.0,6.0,5.0,4.0,2.0,23,12,3.890688259109312,23.0,12.738712852214457,19.10931174089069,0.0,0.0,0.0,17.0,189.0,17.0,10.261287147785543,cost_12_upper_tail,10.14366555254113,14.132404465363033,True,10.088031166369774,14.112074083979676,True,5,23.0,n5_cost_12_challenge,6.0,0.0,13,10.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
3120721952,3.5636363636363635,12.0,2.5,4.0,2.136363636363636,3.3,0.0,1.0,0.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,24,12,3.5636363636363635,24.0,13.749247318757616,20.436363636363637,0.0,0.0,0.0,16.0,189.0,16.0,10.250752681242384,cost_12_upper_tail,10.988720793691842,15.147826167363808,True,11.266979203896812,15.123984664091855,True,5,24.0,n5_cost_12_challenge,8.0,0.0,13,11.0,3.0,student,1.9291086303444553,1.7045865256933213,0.2245221046511341,15.775477895348866,True
3140656922,4.063492063492063,13.0,3.0625,4.0,3.142857142857143,3.0,0.0,0.0,3.0,2.0,3.0,4.0,5.0,6.0,2.0,2.0,26,12,4.063492063492063,26.0,15.753570626776767,21.936507936507937,0.0,0.0,0.0,17.0,189.0,17.0,10.246429373223233,cost_12_upper_tail,12.928996538888727,17.176093591944998,True,13.0737813168892,17.118312582398314,False,5,26.0,n5_cost_12_challenge,9.0,0.0,13,13.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
4200382076,4.714285714285714,13.0,2.9375,5.0,3.5454545454545454,2.619047619047619,0.0,0.0,2.0,4.0,2.0,5.0,6.0,8.0,5.0,3.0,25,12,4.714285714285714,25.0,14.790257733767394,20.285714285714285,0.0,0.0,0.0,17.0,189.0,17.0,10.209742266232606,cost_12_upper_tail,12.09586026811085,16.227232056938842,True,12.083637643956308,16.202293187749156,True,5,25.0,n5_cost_12_challenge,8.0,0.0,13,12.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
255483808,5.0625,11.0,2.875,4.0,3.0,2.75,0.0,0.0,1.0,2.0,3.0,7.0,2.0,3.0,2.0,0.0,24,12,5.0625,24.0,13.79735577742866,18.9375,0.0,0.0,0.0,15.0,189.0,15.0,10.20264422257134,cost_12_upper_tail,10.995544068613494,15.222144487027675,True,11.258724993140362,15.165342633394438,True,5,24.0,n5_cost_12_challenge,9.0,0.0,13,11.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
3235217443,4.16017316017316,13.0,2.75,4.0,2.4285714285714284,3.363636363636364,1.0,1.0,3.0,3.0,7.0,2.0,8.0,6.0,2.0,2.0,24,12,4.16017316017316,24.0,13.805013805737415,19.83982683982684,0.0,0.0,0.0,17.0,189.0,17.0,10.194986194262585,cost_12_upper_tail,10.99133956465306,15.232384214972852,True,11.126377839898868,15.198853721237509,True,5,24.0,n5_cost_12_challenge,7.0,0.0,13,11.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
3231707583,4.266666666666667,12.0,2.84375,4.0,3.25,2.6,1.0,0.0,0.0,1.0,4.0,3.0,6.0,5.0,2.0,2.0,24,12,4.266666666666667,24.0,13.822305180376798,19.733333333333334,0.0,0.0,0.0,16.0,189.0,16.0,10.177694819623202,cost_12_upper_tail,11.000781823658286,15.253433553022848,True,11.176055262166289,15.19761662659231,True,5,24.0,n5_cost_12_challenge,8.0,0.0,13,11.0,3.0,student,1.9291086303444553,1.7045865256933213,0.2245221046511341,15.775477895348866,True
4067881548,4.587301587301587,12.0,2.875,4.0,3.2142857142857144,2.611111111111111,0.0,0.0,1.0,3.0,5.0,5.0,7.0,4.0,2.0,0.0,24,12,4.587301587301587,24.0,13.83316207938072,19.41269841269841,0.0,0.0,0.0,14.0,189.0,14.0,10.16683792061928,cost_12_upper_tail,11.134199893920089,15.260982261618144,True,11.286349445139598,15.2230208019582,True,5,24.0,n5_cost_12_challenge,10.0,0.0,13,11.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
4283888718,4.714285714285714,13.0,2.78125,4.0,3.636363636363636,2.333333333333333,0.0,0.0,2.0,4.0,6.0,7.0,6.0,7.0,3.0,2.0,24,12,4.714285714285714,24.0,13.8422283087316,19.285714285714285,0.0,0.0,0.0,17.0,189.0,17.0,10.1577716912684,cost_12_upper_tail,11.213905549494822,15.251207011267796,True,11.10272597760212,15.234556985508505,True,5,24.0,n5_cost_12_challenge,7.0,0.0,13,11.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
3174898965,3.571428571428572,11.0,2.65625,4.0,3.0,2.388888888888889,1.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,23,12,3.571428571428572,23.0,12.866112082448922,19.428571428571427,0.0,0.0,0.0,15.0,189.0,15.0,10.133887917551078,cost_12_upper_tail,10.11790511841276,14.26925483321892,True,10.361087656455016,14.215571276469374,True,5,23.0,n5_cost_12_challenge,8.0,0.0,13,10.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
50275564,3.515625,12.0,2.71875,4.0,3.0,2.4375,0.0,0.0,2.0,3.0,3.0,7.0,5.0,4.0,4.0,1.0,24,12,3.515625,24.0,13.883774963914982,20.484375,0.0,0.0,0.0,17.0,189.0,17.0,10.116225036085018,cost_12_upper_tail,11.347119804721345,15.255181351380106,True,11.309962868980652,15.208051657426754,True,5,24.0,n5_cost_12_challenge,7.0,0.0,13,11.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
2860522042,4.266666666666667,11.0,2.71875,4.0,2.35,3.333333333333333,0.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,25,12,4.266666666666667,25.0,14.914410397927108,20.733333333333334,0.0,0.0,0.0,14.0,189.0,14.0,10.085589602072892,cost_12_upper_tail,12.007855681259596,16.350251214925155,True,12.30206561724922,16.288924325212047,True,5,25.0,n5_cost_12_challenge,11.0,0.0,13,12.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
3221684327,4.090909090909091,12.0,2.6875,4.0,2.363636363636364,3.4,1.0,1.0,2.0,0.0,4.0,1.0,6.0,5.0,2.0,1.0,23,12,4.090909090909091,23.0,12.92802919145088,18.90909090909091,0.0,0.0,0.0,14.0,189.0,14.0,10.07197080854912,cost_12_upper_tail,10.01198136593784,14.346480385810173,True,10.250744155008096,14.30568033681515,True,5,23.0,n5_cost_12_challenge,9.0,0.0,13,10.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
483924730,4.515625,12.0,3.03125,4.0,3.0,3.0625,0.0,0.0,2.0,3.0,2.0,6.0,4.0,3.0,4.0,2.0,26,12,4.515625,26.0,15.93308299741769,21.484375,0.0,0.0,0.0,16.0,189.0,16.0,10.06691700258231,cost_12_upper_tail,13.300925277483998,17.33258100365045,False,13.355501197493558,17.30852023849542,False,5,26.0,n5_cost_12_challenge,10.0,0.0,13,13.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
1600843434,4.266666666666667,12.0,2.75,4.0,3.25,2.45,0.0,0.0,1.0,3.0,2.0,7.0,4.0,0.0,3.0,2.0,24,12,4.266666666666667,24.0,13.937900262789846,19.733333333333334,0.0,0.0,0.0,14.0,189.0,14.0,10.062099737210154,cost_12_upper_tail,11.283694784840574,15.343584445047254,True,11.423146450547414,15.312984828187686,True,5,24.0,n5_cost_12_challenge,10.0,0.0,13,11.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
33426154,3.768627450980392,13.0,2.59375,5.0,2.588235294117647,2.6,0.0,1.0,1.0,3.0,4.0,8.0,5.0,6.0,4.0,1.0,25,12,3.768627450980392,25.0,14.94785081442333,21.231372549019607,0.0,0.0,0.0,16.0,189.0,16.0,10.05214918557667,cost_12_upper_tail,12.223099618042744,16.37400074862041,True,12.254060529403464,16.333074911438043,True,5,25.0,n5_cost_12_challenge,9.0,0.0,13,12.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
231854591,4.959514170040486,13.0,2.9375,4.0,3.3076923076923075,2.6842105263157894,1.0,0.0,0.0,2.0,4.0,4.0,6.0,6.0,3.0,4.0,24,12,4.959514170040486,24.0,13.97923742760928,19.040485829959515,0.0,0.0,0.0,18.0,189.0,18.0,10.02076257239072,cost_12_upper_tail,11.146958899543613,15.447906496960488,True,11.348409771035794,15.387468402959122,True,5,24.0,n5_cost_12_challenge,6.0,0.0,13,11.0,5.0,student,1.9291086303444553,1.7045865256933213,0.2245221046511341,17.775477895348867,True
2375008050,4.4089068825910935,13.0,3.0625,4.0,3.1538461538461537,3.0,0.0,0.0,4.0,2.0,7.0,6.0,7.0,7.0,1.0,5.0,25,12,4.4089068825910935,25.0,15.030797101309505,20.591093117408906,0.0,0.0,0.0,17.0,189.0,17.0,9.969202898690495,cost_12_upper_tail,12.17255108682109,16.486427269901135,True,12.221275326539716,16.463583885309113,True,5,25.0,n5_cost_12_challenge,8.0,0.0,13,12.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
4010026820,3.571428571428572,12.0,2.6875,4.0,2.388888888888889,3.071428571428572,0.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,24,12,3.571428571428572,24.0,14.04097764293926,20.428571428571427,0.0,0.0,0.0,14.0,189.0,14.0,9.95902235706074,cost_12_upper_tail,11.288930134881412,15.464032009158164,True,11.423297523134174,15.426876215124429,True,5,24.0,n5_cost_12_challenge,10.0,0.0,13,11.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
3758289183,4.587301587301587,11.0,3.03125,4.0,3.0,3.071428571428572,1.0,1.0,1.0,2.0,5.0,0.0,5.0,4.0,1.0,2.0,24,12,4.587301587301587,24.0,14.085286856140796,19.41269841269841,0.0,0.0,0.0,18.0,189.0,18.0,9.914713143859204,cost_12_upper_tail,11.269576897378167,15.516202897246789,True,11.514214674382892,15.48354108843536,True,5,24.0,n5_cost_12_challenge,6.0,0.0,13,11.0,5.0,student,1.6961552421505335,1.7045865256933213,0.0,18.0,True
475983598,4.266666666666667,11.0,2.625,4.0,3.1666666666666665,2.3,0.0,0.0,2.0,2.0,2.0,7.0,2.0,4.0,4.0,1.0,24,12,4.266666666666667,24.0,14.095590001726134,19.733333333333334,0.0,0.0,0.0,15.0,189.0,15.0,9.904409998273866,cost_12_upper_tail,11.457056703430792,15.481714050612704,True,11.60462246528483,15.455785484039842,True,5,24.0,n5_cost_12_challenge,9.0,0.0,13,11.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
3960341708,3.890688259109312,13.0,2.6875,4.0,2.3684210526315788,3.1538461538461537,0.0,1.0,1.0,3.0,1.0,6.0,6.0,5.0,3.0,2.0,23,12,3.890688259109312,23.0,13.113402036439066,19.10931174089069,0.0,0.0,0.0,16.0,189.0,16.0,9.886597963560934,cost_12_upper_tail,10.240757626068952,14.513194578975464,True,10.31041168286114,14.484157588004582,True,5,23.0,n5_cost_12_challenge,7.0,0.0,13,10.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
3620389058,4.270588235294118,13.0,2.90625,4.0,3.0588235294117645,2.7333333333333334,0.0,1.0,1.0,5.0,5.0,7.0,4.0,4.0,5.0,2.0,24,12,4.270588235294118,24.0,14.13963643527731,19.729411764705883,0.0,0.0,0.0,17.0,189.0,17.0,9.86036356472269,cost_12_upper_tail,11.465055802011896,15.578690306920404,True,11.56672848971976,15.529155118050612,True,5,24.0,n5_cost_12_challenge,7.0,0.0,13,11.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
4293387682,4.090909090909091,13.0,2.75,4.0,3.6,2.363636363636364,0.0,0.0,3.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,25,12,4.090909090909091,25.0,15.140749450601673,20.90909090909091,0.0,0.0,0.0,16.0,189.0,16.0,9.859250549398327,cost_12_upper_tail,12.607035383777788,16.628982924387525,True,12.636189682636772,16.565542540069213,True,5,25.0,n5_cost_12_challenge,9.0,0.0,13,12.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
4220035020,3.890688259109312,12.0,2.625,5.0,2.6923076923076925,2.5789473684210527,0.0,0.0,2.0,3.0,2.0,5.0,3.0,7.0,2.0,3.0,23,12,3.890688259109312,23.0,13.168375630558163,19.10931174089069,0.0,0.0,0.0,16.0,189.0,16.0,9.831624369441837,cost_12_upper_tail,10.477815842380316,14.613232990562524,True,10.510223949144336,14.585697200076122,True,5,23.0,n5_cost_12_challenge,7.0,0.0,13,10.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
2290299767,4.803921568627451,11.0,2.875,4.0,3.0588235294117645,2.6666666666666665,1.0,1.0,0.0,1.0,5.0,1.0,4.0,7.0,3.0,4.0,24,12,4.803921568627451,24.0,14.188422577865882,19.19607843137255,0.0,0.0,0.0,15.0,189.0,15.0,9.811577422134118,cost_12_upper_tail,11.336822368777598,15.654136903192196,True,11.504083984405137,15.567565839836604,True,5,24.0,n5_cost_12_challenge,9.0,0.0,13,11.0,2.0,student,2.7045865256933213,1.7045865256933213,1.0,14.0,True
100564940,4.816666666666666,12.0,2.8125,4.0,3.1666666666666665,2.6,0.0,0.0,2.0,1.0,3.0,7.0,3.0,3.0,4.0,1.0,25,12,4.816666666666666,25.0,15.206328420456884,20.183333333333334,0.0,0.0,0.0,14.0,189.0,14.0,9.793671579543116,cost_12_upper_tail,12.47485528134928,16.629992375069158,True,12.675178841436477,16.571046028500337,True,5,25.0,n5_cost_12_challenge,11.0,0.0,13,12.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
150879982,3.890688259109312,13.0,2.6875,4.0,3.076923076923077,2.421052631578948,0.0,0.0,2.0,2.0,3.0,8.0,5.0,6.0,4.0,2.0,23,12,3.890688259109312,23.0,13.206790000727306,19.10931174089069,0.0,0.0,0.0,16.0,189.0,16.0,9.793209999272694,cost_12_upper_tail,10.48266251889822,14.625328772762876,True,10.495524946737966,14.569635694245976,True,5,23.0,n5_cost_12_challenge,7.0,0.0,13,10.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
4040291711,3.6406926406926408,12.0,2.59375,5.0,3.272727272727273,2.238095238095238,1.0,0.0,0.0,1.0,4.0,0.0,6.0,4.0,6.0,3.0,22,12,3.6406926406926408,22.0,12.21108090906782,18.35930735930736,0.0,0.0,0.0,17.0,189.0,17.0,9.78891909093218,cost_12_upper_tail,9.492266331959703,13.702884777256,True,9.714076877936328,13.589839123010794,True,5,22.0,n5_cost_12_challenge,5.0,0.0,13,9.0,4.0,student,1.9291086303444553,1.7045865256933213,0.2245221046511341,16.775477895348867,True
16519848,4.16017316017316,13.0,2.75,5.0,2.4285714285714284,3.363636363636364,0.0,1.0,0.0,4.0,6.0,7.0,8.0,5.0,4.0,1.0,23,12,4.16017316017316,23.0,13.235222491977517,18.83982683982684,0.0,0.0,0.0,14.0,189.0,14.0,9.764777508022483,cost_12_upper_tail,10.432458184216998,14.652344269508024,True,10.46339889160868,14.622050744960749,True,5,23.0,n5_cost_12_challenge,9.0,0.0,13,10.0,1.0,student,2.7045865256933213,1.7045865256933213,1.0,13.0,True
3723746866,4.714285714285714,11.0,2.9375,4.0,3.4545454545454546,2.6666666666666665,0.0,0.0,3.0,3.0,7.0,5.0,5.0,5.0,6.0,2.0,26,12,4.714285714285714,26.0,16.245338566043664,21.285714285714285,0.0,0.0,0.0,14.0,189.0,14.0,9.754661433956336,cost_12_upper_tail,13.6107665212501,17.679890206488913,False,13.62549479257855,17.63447976799942,False,5,26.0,n5_cost_12_challenge,12.0,0.0,13,13.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
3381643274,4.063492063492063,12.0,2.8125,4.0,2.611111111111111,3.071428571428572,0.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,25,12,4.063492063492063,25.0,15.24799051791558,20.936507936507937,0.0,0.0,0.0,15.0,189.0,15.0,9.75200948208442,cost_12_upper_tail,12.619066258539355,16.687762654507367,True,12.6211466386028,16.633903154902608,True,5,25.0,n5_cost_12_challenge,10.0,0.0,13,12.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
1954298104,4.270588235294118,10.0,2.75,4.0,2.8,2.7058823529411766,0.0,0.0,1.0,3.0,2.0,8.0,4.0,4.0,3.0,2.0,24,12,4.270588235294118,24.0,14.251402041403889,19.729411764705883,0.0,0.0,0.0,15.0,189.0,15.0,9.748597958596111,cost_12_upper_tail,11.561322069543774,15.658677296328737,True,11.682520301764022,15.624880864871283,True,5,24.0,n5_cost_12_challenge,9.0,0.0,13,11.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
3365601288,3.5217391304347827,13.0,2.5625,4.0,2.1739130434782608,3.555555555555556,0.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,5.0,4.0,24,12,3.5217391304347827,24.0,14.265524835348565,20.47826086956522,0.0,0.0,0.0,15.0,189.0,15.0,9.734475164651435,cost_12_upper_tail,11.344879483319977,15.746288617900325,True,11.514371148662065,15.653065415258771,True,5,24.0,n5_cost_12_challenge,9.0,0.0,13,11.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
3249529615,5.142857142857143,10.0,2.84375,4.0,3.142857142857143,2.611111111111111,1.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,23,12,5.142857142857143,23.0,13.277841825329354,17.857142857142858,0.0,0.0,0.0,16.0,189.0,16.0,9.722158174670646,cost_12_upper_tail,10.506588327408338,14.685711602113734,True,10.846416532249073,14.629491853852418,True,5,23.0,n5_cost_12_challenge,7.0,0.0,13,10.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
3552792706,4.959514170040486,13.0,2.8125,4.0,2.5789473684210527,3.1538461538461537,0.0,1.0,2.0,3.0,7.0,6.0,4.0,6.0,4.0,3.0,23,12,4.959514170040486,23.0,13.279219417630731,18.040485829959515,0.0,0.0,0.0,17.0,189.0,17.0,9.720780582369269,cost_12_upper_tail,10.62451623022811,14.75435812418664,True,10.581460889272,14.70040083490551,True,5,23.0,n5_cost_12_challenge,6.0,0.0,13,10.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
4242560098,4.270588235294118,13.0,3.0625,4.0,3.0,3.1333333333333333,0.0,1.0,1.0,4.0,6.0,5.0,5.0,4.0,1.0,4.0,24,12,4.270588235294118,24.0,14.296233529628903,19.729411764705883,0.0,0.0,0.0,16.0,189.0,16.0,9.703766470371097,cost_12_upper_tail,11.614725944985317,15.768258456492674,True,11.72157837922186,15.74283895865273,True,5,24.0,n5_cost_12_challenge,8.0,0.0,13,11.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
3098654739,4.270588235294118,11.0,2.84375,4.0,2.647058823529412,3.066666666666667,1.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,4.0,5.0,23,12,4.270588235294118,23.0,13.328700203859444,18.729411764705883,0.0,0.0,0.0,15.0,189.0,15.0,9.671299796140556,cost_12_upper_tail,10.747883448966247,14.82757804958206,True,10.828782848856742,14.722480210291364,True,5,23.0,n5_cost_12_challenge,8.0,0.0,13,10.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
4243834175,5.890909090909091,12.0,2.875,4.0,4.0,2.363636363636364,1.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,24,12,5.890909090909091,24.0,14.33375584942802,18.10909090909091,0.0,0.0,0.0,18.0,189.0,18.0,9.66624415057198,cost_12_upper_tail,11.62922788660616,15.772618836799785,True,11.922516986066311,15.737156954163863,True,5,24.0,n5_cost_12_challenge,6.0,0.0,13,11.0,5.0,student,2.7045865256933213,1.7045865256933213,1.0,17.0,True
36887824,4.16017316017316,11.0,2.78125,4.0,2.4285714285714284,3.4545454545454546,0.0,1.0,2.0,2.0,6.0,7.0,6.0,6.0,4.0,4.0,24,12,4.16017316017316,24.0,14.340975729427164,19.83982683982684,0.0,0.0,0.0,16.0,189.0,16.0,9.659024270572836,cost_12_upper_tail,11.373563011375971,15.806073400833125,True,11.510925552743268,15.745750686093531,True,5,24.0,n5_cost_12_challenge,8.0,0.0,13,11.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
389431082,4.270588235294118,14.0,2.875,4.0,2.6,3.117647058823529,0.0,0.0,2.0,2.0,3.0,9.0,5.0,8.0,4.0,1.0,24,12,4.270588235294118,24.0,14.3556894130545,19.729411764705883,0.0,0.0,0.0,17.0,189.0,17.0,9.6443105869455,cost_12_upper_tail,11.50415803760503,15.767814579055026,True,11.547650933503162,15.72201395477688,True,5,24.0,n5_cost_12_challenge,7.0,0.0,13,11.0,4.0,student,1.6961552421505335,1.7045865256933213,0.0,17.0,True
4037151246,4.266666666666667,11.0,2.8125,4.0,2.6,3.1666666666666665,0.0,1.0,2.0,2.0,5.0,4.0,8.0,6.0,2.0,2.0,24,12,4.266666666666667,24.0,14.367368977569589,19.733333333333334,0.0,0.0,0.0,14.0,189.0,14.0,9.632631022430411,cost_12_upper_tail,11.548589203146696,15.797807558524305,True,11.683816291651569,15.741242505128056,True,5,24.0,n5_cost_12_challenge,10.0,0.0,13,11.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
2362278020,3.155844155844156,13.0,2.59375,4.0,2.2857142857142856,3.1818181818181817,0.0,1.0,2.0,3.0,7.0,4.0,5.0,5.0,5.0,4.0,25,12,3.155844155844156,25.0,15.376308846777045,21.844155844155843,0.0,0.0,0.0,15.0,189.0,15.0,9.623691153222955,cost_12_upper_tail,12.56861177773848,16.846992904770577,True,12.68626746138401,16.75724501646238,True,5,25.0,n5_cost_12_challenge,10.0,0.0,13,12.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
3390229226,4.270588235294118,13.0,2.84375,5.0,2.588235294117647,3.1333333333333333,0.0,1.0,1.0,4.0,2.0,6.0,4.0,7.0,4.0,2.0,22,12,4.270588235294118,22.0,12.414278605916971,17.729411764705883,0.0,0.0,0.0,16.0,189.0,16.0,9.585721394083029,cost_12_upper_tail,9.67745727259852,13.808207316795963,True,9.628111902990124,13.79140598390156,True,5,22.0,n5_cost_12_challenge,6.0,0.0,13,9.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
4009332125,5.303030303030303,14.0,3.0,5.0,3.727272727272727,2.619047619047619,1.0,0.0,1.0,3.0,5.0,3.0,6.0,5.0,4.0,5.0,24,12,5.303030303030303,24.0,14.419822770548008,18.696969696969695,0.0,0.0,0.0,16.0,189.0,16.0,9.580177229451992,cost_12_upper_tail,11.72878121346833,15.91289081911216,True,11.848632006562005,15.820817802472986,True,5,24.0,n5_cost_12_challenge,8.0,0.0,13,11.0,3.0,student,1.6961552421505335,1.7045865256933213,0.0,16.0,True
284164238,3.5217391304347827,12.0,2.5625,4.0,2.1739130434782608,3.555555555555556,0.0,1.0,2.0,4.0,8.0,7.0,8.0,5.0,2.0,5.0,22,12,3.5217391304347827,22.0,12.427796358027305,18.47826086956522,0.0,0.0,0.0,15.0,189.0,15.0,9.572203641972695,cost_12_upper_tail,9.56833825266576,13.870638835186904,True,9.610682651996497,13.83300098796768,True,5,22.0,n5_cost_12_challenge,7.0,0.0,13,9.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
1415999078,5.0625,11.0,2.8125,4.0,3.0,2.625,0.0,0.0,2.0,1.0,0.0,6.0,3.0,3.0,3.0,1.0,24,12,5.0625,24.0,14.442282944608817,18.9375,0.0,0.0,0.0,14.0,189.0,14.0,9.557717055391183,cost_12_upper_tail,11.724875620184388,15.845654820145857,True,11.917751963190934,15.797690715438488,True,5,24.0,n5_cost_12_challenge,10.0,0.0,13,11.0,1.0,student,1.6961552421505335,1.7045865256933213,0.0,14.0,True
3231696063,4.063492063492063,11.0,2.625,4.0,2.642857142857143,2.611111111111111,1.0,0.0,1.0,1.0,2.0,1.0,5.0,6.0,4.0,1.0,23,12,4.063492063492063,23.0,13.452682519713568,18.936507936507937,0.0,0.0,0.0,15.0,189.0,15.0,9.547317480286432,cost_12_upper_tail,10.634782115142482,14.85800431515364,True,10.839290383966464,14.81284440118475,True,5,23.0,n5_cost_12_challenge,8.0,0.0,13,10.0,2.0,student,1.6961552421505335,1.7045865256933213,0.0,15.0,True
