language,contact,truth_table,truth_table_hex,phase_permutation_orbit_hex,anf,minimum_gates,khrapchenko_product,decision_tree_leaves,lower,upper,active_upper_source,cover_cost_k_plus_1,cover_construction,tied_cover_constructions,cover_cubes_01_dash
NAND,upper,0,0x0000,0x0000,0,5,0.0,1,0.0,6.0,empirical decision-tree envelope,,,,
NAND,upper,1,0x0001,0x0001,1 + x0 + x1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,14,1.0666666666666669,5,1.0666666666666669,15.0,empirical decision-tree envelope,,,,
NAND,lower,43690,0xaaaa,0x00ff,x0,0,1.0,2,1.0,8.25,empirical decision-tree envelope,,,,
NAND,lower,52428,0xcccc,0x00ff,x1,0,1.0,2,1.0,8.25,empirical decision-tree envelope,,,,
NAND,lower,61680,0xf0f0,0x00ff,x2,0,1.0,2,1.0,8.25,empirical decision-tree envelope,,,,
NAND,lower,65280,0xff00,0x00ff,x3,0,1.0,2,1.0,8.25,empirical decision-tree envelope,,,,
NOR,upper,32767,0x7fff,0x7fff,1 + x0*x1*x2*x3,14,1.0666666666666669,5,1.0666666666666669,15.0,empirical decision-tree envelope,,,,
NOR,lower,43690,0xaaaa,0x00ff,x0,0,1.0,2,1.0,8.25,empirical decision-tree envelope,,,,
NOR,lower,52428,0xcccc,0x00ff,x1,0,1.0,2,1.0,8.25,empirical decision-tree envelope,,,,
NOR,lower,61680,0xf0f0,0x00ff,x2,0,1.0,2,1.0,8.25,empirical decision-tree envelope,,,,
NOR,lower,65280,0xff00,0x00ff,x3,0,1.0,2,1.0,8.25,empirical decision-tree envelope,,,,
NOR,upper,65535,0xffff,0x0000,1,5,0.0,1,0.0,6.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,0,0x0000,0x0000,0,2,0.0,1,0.0,3.0,exact prime cover+empirical decision-tree envelope,3,constant,constant,
AND_OR_NOT,upper,1,0x0001,0x0001,1 + x0 + x1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.0666666666666669,5,1.0666666666666669,5.0,exact prime cover,5,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0000
AND_OR_NOT,upper,3,0x0003,0x0003,1 + x1 + x2 + x1*x2 + x3 + x1*x3 + x2*x3 + x1*x2*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),-000
AND_OR_NOT,upper,5,0x0005,0x0003,1 + x0 + x2 + x0*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0-00
AND_OR_NOT,upper,7,0x0007,0x0007,1 + x0*x1 + x2 + x0*x1*x2 + x3 + x0*x1*x3 + x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),11-- --1- ---1
AND_OR_NOT,upper,11,0x000b,0x000b,1 + x1 + x0*x1 + x2 + x1*x2 + x0*x1*x2 + x3 + x1*x3 + x0*x1*x3 + x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),01-- --1- ---1
AND_OR_NOT,upper,13,0x000d,0x000b,1 + x0 + x0*x1 + x2 + x0*x2 + x0*x1*x2 + x3 + x0*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),10-- --1- ---1
AND_OR_NOT,upper,15,0x000f,0x000f,1 + x2 + x3 + x2*x3,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),--00
AND_OR_NOT,upper,17,0x0011,0x0003,1 + x0 + x1 + x0*x1 + x3 + x0*x3 + x1*x3 + x0*x1*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),00-0
AND_OR_NOT,upper,19,0x0013,0x0007,1 + x1 + x0*x2 + x0*x1*x2 + x3 + x1*x3 + x0*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),-1-- 1-1- ---1
AND_OR_NOT,upper,21,0x0015,0x0007,1 + x0 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),1--- -11- ---1
AND_OR_NOT,upper,27,0x001b,0x001b,1 + x1 + x0*x1 + x0*x2 + x3 + x1*x3 + x0*x1*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),01-- 1-1- ---1
AND_OR_NOT,upper,29,0x001d,0x001b,1 + x0 + x0*x1 + x1*x2 + x3 + x0*x3 + x0*x1*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),10-- -11- ---1
AND_OR_NOT,upper,35,0x0023,0x000b,1 + x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x3 + x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),-1-- 0-1- ---1
AND_OR_NOT,upper,39,0x0027,0x001b,1 + x0*x1 + x2 + x0*x2 + x3 + x0*x1*x3 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),11-- 0-1- ---1
AND_OR_NOT,upper,49,0x0031,0x000b,1 + x0 + x1 + x0*x1 + x0*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),1-0- -1-- ---1
AND_OR_NOT,upper,51,0x0033,0x000f,1 + x1 + x3 + x1*x3,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),-0-0
AND_OR_NOT,upper,53,0x0035,0x001b,1 + x0 + x0*x2 + x1*x2 + x3 + x0*x3 + x0*x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1-0- -11- ---1
AND_OR_NOT,upper,63,0x003f,0x003f,1 + x1*x2 + x3 + x1*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),-11- ---1
AND_OR_NOT,upper,69,0x0045,0x000b,1 + x0 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),1--- -01- ---1
AND_OR_NOT,upper,71,0x0047,0x001b,1 + x0*x1 + x2 + x1*x2 + x3 + x0*x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),11-- -01- ---1
AND_OR_NOT,upper,81,0x0051,0x000b,1 + x0 + x1 + x0*x1 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),1--- -10- ---1
AND_OR_NOT,upper,83,0x0053,0x001b,1 + x1 + x0*x2 + x1*x2 + x3 + x1*x3 + x0*x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),-10- 1-1- ---1
AND_OR_NOT,upper,85,0x0055,0x000f,1 + x0 + x3 + x0*x3,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0--0
AND_OR_NOT,upper,95,0x005f,0x003f,1 + x0*x2 + x3 + x0*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),1-1- ---1
AND_OR_NOT,upper,119,0x0077,0x003f,1 + x0*x1 + x3 + x0*x1*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),11-- ---1
AND_OR_NOT,upper,127,0x007f,0x007f,1 + x0*x1*x2 + x3 + x0*x1*x2*x3,4,1.5873015873015874,5,1.5873015873015874,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),111- ---1
AND_OR_NOT,upper,128,0x0080,0x0080,x0*x1*x2 + x0*x1*x2*x3,4,1.0666666666666669,5,1.0666666666666669,5.0,exact prime cover,5,CNF(f),DNF(f);CNF(f),--0- -0-- 0--- ---1
AND_OR_NOT,upper,136,0x0088,0x0088,x0*x1 + x0*x1*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,CNF(f),DNF(f);CNF(f),-0-- 0--- ---1
AND_OR_NOT,upper,138,0x008a,0x008a,x0 + x0*x2 + x0*x1*x2 + x0*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),0--- -01- ---1
AND_OR_NOT,upper,140,0x008c,0x008a,x1 + x1*x2 + x0*x1*x2 + x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),-0-- 0-1- ---1
AND_OR_NOT,upper,160,0x00a0,0x0088,x0*x2 + x0*x2*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,CNF(f),DNF(f);CNF(f),--0- 0--- ---1
AND_OR_NOT,upper,162,0x00a2,0x008a,x0 + x0*x1 + x0*x1*x2 + x0*x3 + x0*x1*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),0--- -10- ---1
AND_OR_NOT,upper,168,0x00a8,0x00a8,x0*x1 + x0*x2 + x0*x1*x2 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,CNF(f),CNF(f),-00- 0--- ---1
AND_OR_NOT,upper,170,0x00aa,0x00aa,x0 + x0*x3,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,CNF(f),DNF(f);CNF(f),0--- ---1
AND_OR_NOT,upper,172,0x00ac,0x00ac,x1 + x0*x2 + x1*x2 + x1*x3 + x0*x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),-00- 0-1- ---1
AND_OR_NOT,upper,175,0x00af,0x00af,1 + x2 + x0*x2 + x3 + x2*x3 + x0*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),0-1- ---1
AND_OR_NOT,upper,176,0x00b0,0x008a,x2 + x1*x2 + x0*x1*x2 + x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),--0- 01-- ---1
AND_OR_NOT,upper,184,0x00b8,0x00ac,x0*x1 + x2 + x1*x2 + x0*x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),-00- 01-- ---1
AND_OR_NOT,upper,187,0x00bb,0x00af,1 + x1 + x0*x1 + x3 + x1*x3 + x0*x1*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),01-- ---1
AND_OR_NOT,upper,191,0x00bf,0x00bf,1 + x1*x2 + x0*x1*x2 + x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),011- ---1
AND_OR_NOT,upper,192,0x00c0,0x0088,x1*x2 + x1*x2*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,CNF(f),DNF(f);CNF(f),--0- -0-- ---1
AND_OR_NOT,upper,196,0x00c4,0x008a,x1 + x0*x1 + x0*x1*x2 + x1*x3 + x0*x1*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),-0-- 1-0- ---1
AND_OR_NOT,upper,200,0x00c8,0x00a8,x0*x1 + x1*x2 + x0*x1*x2 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,CNF(f),CNF(f),-0-- 0-0- ---1
AND_OR_NOT,upper,202,0x00ca,0x00ac,x0 + x0*x2 + x1*x2 + x0*x3 + x0*x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),0-0- -01- ---1
AND_OR_NOT,upper,204,0x00cc,0x00aa,x1 + x1*x3,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,CNF(f),DNF(f);CNF(f),-0-- ---1
AND_OR_NOT,upper,207,0x00cf,0x00af,1 + x2 + x1*x2 + x3 + x2*x3 + x1*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),-01- ---1
AND_OR_NOT,upper,208,0x00d0,0x008a,x2 + x0*x2 + x0*x1*x2 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),--0- 10-- ---1
AND_OR_NOT,upper,216,0x00d8,0x00ac,x0*x1 + x2 + x0*x2 + x0*x1*x3 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),0-0- 10-- ---1
AND_OR_NOT,upper,221,0x00dd,0x00af,1 + x0 + x0*x1 + x3 + x0*x3 + x0*x1*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),10-- ---1
AND_OR_NOT,upper,223,0x00df,0x00bf,1 + x0*x2 + x0*x1*x2 + x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),101- ---1
AND_OR_NOT,upper,224,0x00e0,0x00a8,x0*x2 + x1*x2 + x0*x1*x2 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,CNF(f),CNF(f),--0- 00-- ---1
AND_OR_NOT,upper,226,0x00e2,0x00ac,x0 + x0*x1 + x1*x2 + x0*x3 + x0*x1*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),00-- -10- ---1
AND_OR_NOT,upper,228,0x00e4,0x00ac,x1 + x0*x1 + x0*x2 + x1*x3 + x0*x1*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),00-- 1-0- ---1
AND_OR_NOT,upper,238,0x00ee,0x00ee,x0 + x1 + x0*x1 + x0*x3 + x1*x3 + x0*x1*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,CNF(f),CNF(f),00-- ---1
AND_OR_NOT,upper,239,0x00ef,0x00ef,1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,CNF(f),CNF(f),001- ---1
AND_OR_NOT,upper,240,0x00f0,0x00aa,x2 + x2*x3,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,CNF(f),DNF(f);CNF(f),--0- ---1
AND_OR_NOT,upper,243,0x00f3,0x00af,1 + x1 + x1*x2 + x3 + x1*x3 + x1*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),-10- ---1
AND_OR_NOT,upper,245,0x00f5,0x00af,1 + x0 + x0*x2 + x3 + x0*x3 + x0*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),1-0- ---1
AND_OR_NOT,upper,247,0x00f7,0x00bf,1 + x0*x1 + x0*x1*x2 + x3 + x0*x1*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),110- ---1
AND_OR_NOT,upper,250,0x00fa,0x00ee,x0 + x2 + x0*x2 + x0*x3 + x2*x3 + x0*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,CNF(f),CNF(f),0-0- ---1
AND_OR_NOT,upper,251,0x00fb,0x00ef,1 + x1 + x0*x1 + x1*x2 + x0*x1*x2 + x3 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,CNF(f),CNF(f),010- ---1
AND_OR_NOT,upper,252,0x00fc,0x00ee,x1 + x2 + x1*x2 + x1*x3 + x2*x3 + x1*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,CNF(f),CNF(f),-00- ---1
AND_OR_NOT,upper,253,0x00fd,0x00ef,1 + x0 + x0*x1 + x0*x2 + x0*x1*x2 + x3 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,CNF(f),CNF(f),100- ---1
AND_OR_NOT,upper,254,0x00fe,0x00fe,x0 + x1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.5873015873015874,5,1.5873015873015874,5.0,exact prime cover,5,CNF(f),CNF(f),000- ---1
AND_OR_NOT,upper,255,0x00ff,0x00ff,1 + x3,1,1.0,2,1.0,2.0,exact prime cover,2,CNF(f),DNF(f);CNF(f);NOT-CNF(not f);NOT-DNF(not f),---1
AND_OR_NOT,upper,257,0x0101,0x0003,1 + x0 + x1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),000-
AND_OR_NOT,upper,259,0x0103,0x0007,1 + x1 + x2 + x1*x2 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),-1-- --1- 1--1
AND_OR_NOT,upper,261,0x0105,0x0007,1 + x0 + x2 + x0*x2 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),1--- --1- -1-1
AND_OR_NOT,upper,267,0x010b,0x001b,1 + x1 + x0*x1 + x2 + x1*x2 + x0*x1*x2 + x0*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),01-- --1- 1--1
AND_OR_NOT,upper,269,0x010d,0x001b,1 + x0 + x0*x1 + x2 + x0*x2 + x0*x1*x2 + x1*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),10-- --1- -1-1
AND_OR_NOT,upper,273,0x0111,0x0007,1 + x0 + x1 + x0*x1 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),1--- -1-- --11
AND_OR_NOT,upper,291,0x0123,0x001b,1 + x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3 + x0*x1*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),-1-- 0-1- 1--1
AND_OR_NOT,upper,305,0x0131,0x001b,1 + x0 + x1 + x0*x1 + x0*x2 + x0*x1*x2 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1-0- -1-- --11
AND_OR_NOT,upper,325,0x0145,0x001b,1 + x0 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x1*x3 + x0*x1*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1--- -01- -1-1
AND_OR_NOT,upper,337,0x0151,0x001b,1 + x0 + x1 + x0*x1 + x1*x2 + x0*x1*x2 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1--- -10- --11
AND_OR_NOT,upper,427,0x01ab,0x01ab,1 + x1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),000- 1--0
AND_OR_NOT,upper,461,0x01cd,0x01ab,1 + x0 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),000- -1-0
AND_OR_NOT,upper,497,0x01f1,0x01ab,1 + x0 + x1 + x0*x1 + x0*x2 + x1*x2 + x0*x1*x2 + x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),000- --10
AND_OR_NOT,upper,511,0x01ff,0x01ff,1 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.5873015873015874,5,1.5873015873015874,5.0,exact prime cover,5,NOT-CNF(not f),NOT-CNF(not f),---0 000-
AND_OR_NOT,upper,515,0x0203,0x000b,1 + x1 + x2 + x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),-1-- --1- 0--1
AND_OR_NOT,upper,519,0x0207,0x001b,1 + x0*x1 + x2 + x0*x1*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),11-- --1- 0--1
AND_OR_NOT,upper,531,0x0213,0x001b,1 + x1 + x0*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),-1-- 1-1- 0--1
AND_OR_NOT,upper,583,0x0247,0x0247,1 + x0*x1 + x2 + x1*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),11-- -01- 0--1
AND_OR_NOT,upper,595,0x0253,0x0247,1 + x1 + x0*x2 + x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),-10- 1-1- 0--1
AND_OR_NOT,upper,599,0x0257,0x0257,1 + x0*x1 + x0*x2 + x0*x1*x2 + x3 + x0*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),0--0 100-
AND_OR_NOT,upper,767,0x02ff,0x02ff,1 + x3 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),---0 100-
AND_OR_NOT,upper,769,0x0301,0x000b,1 + x0 + x1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),1--0 -1-- --1-
AND_OR_NOT,upper,771,0x0303,0x000f,1 + x1 + x2 + x1*x2,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),-00-
AND_OR_NOT,upper,773,0x0305,0x001b,1 + x0 + x2 + x0*x2 + x0*x3 + x1*x3 + x0*x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1--0 --1- -1-1
AND_OR_NOT,upper,783,0x030f,0x003f,1 + x2 + x1*x3 + x1*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),--1- -1-1
AND_OR_NOT,upper,785,0x0311,0x001b,1 + x0 + x1 + x0*x1 + x0*x3 + x0*x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1--0 -1-- --11
AND_OR_NOT,upper,819,0x0333,0x003f,1 + x1 + x2*x3 + x1*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),-1-- --11
AND_OR_NOT,upper,837,0x0345,0x0247,1 + x0 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3 + x1*x3 + x0*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),1--0 -01- -1-1
AND_OR_NOT,upper,839,0x0347,0x0257,1 + x0*x1 + x2 + x1*x2 + x1*x3 + x0*x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),-00- 01-0
