truth_table,mean_certificate_size,anf_terms_degree_1,khrapchenko_product,decision_tree_leaf_count,target_NAND,lower_NAND,upper_NAND,position_NAND,target_NOR,lower_NOR,upper_NOR,position_NOR,target_AND_OR_NOT,lower_AND_OR_NOT,upper_AND_OR_NOT,position_AND_OR_NOT,exact_aon_cover_upper
13456,2.6875,1,4.654545454545455,10,15.0,4.654545454545455,26.25,0.5253630814565354,14.0,4.654545454545455,26.25,0.4790570406230267,12.0,4.654545454545455,16.0,0.735576923076923,19
13457,2.875,3,5.4,10,16.0,5.4,26.25,0.5563549160671463,14.0,5.4,26.25,0.46043165467625896,14.0,5.4,16.0,0.9056603773584906,21
13458,3.25,2,6.666666666666667,12,19.0,6.666666666666667,30.75,0.5536332179930795,17.0,6.666666666666667,30.75,0.47058823529411764,15.0,6.666666666666667,18.88888888888889,0.7636363636363636,27
13459,3.1875,2,6.34920634920635,11,16.0,6.34920634920635,28.5,0.48083124328197774,17.0,6.34920634920635,28.5,0.5259763525618057,15.0,6.34920634920635,17.444444444444443,0.8698140200286124,24
13460,2.6875,2,5.4,9,15.0,5.4,24.0,0.5698924731182795,14.0,5.4,24.0,0.5161290322580645,12.0,5.4,14.555555555555555,0.8300970873786407,19
13461,2.8125,2,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,14.0,5.142857142857143,24.0,0.5227272727272727,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,20
13462,3.1875,3,7.682539682539683,11,18.0,7.682539682539683,28.5,0.5436523065192528,17.0,7.682539682539683,28.5,0.49561570720548986,14.0,7.682539682539683,17.444444444444443,0.7495934959349595,26
13463,3.125,1,6.25,10,16.0,6.25,26.25,0.5375,18.0,6.25,26.25,0.6375,14.0,6.25,16.0,0.8974358974358975,23
13464,2.8125,1,5.4,9,14.0,5.4,24.0,0.5161290322580645,12.0,5.4,24.0,0.4086021505376344,12.0,5.4,14.555555555555555,0.8300970873786407,19
13465,3.0625,3,6.34920634920635,9,15.0,6.34920634920635,24.0,0.5467625899280575,13.0,6.34920634920635,24.0,0.43345323741007186,13.0,6.34920634920635,14.555555555555555,0.9323017408123792,20
13466,3.125,2,6.34920634920635,11,16.0,6.34920634920635,28.5,0.48083124328197774,17.0,6.34920634920635,28.5,0.5259763525618057,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,24
13467,3.125,2,6.25,10,16.0,6.25,26.25,0.5375,16.0,6.25,26.25,0.5375,14.0,6.25,16.0,0.8974358974358975,23
13468,2.75,2,5.142857142857143,8,13.0,5.142857142857143,21.75,0.5333333333333333,12.0,5.142857142857143,21.75,0.47311827956989244,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,17
13469,3.0,2,5.0625,8,13.0,5.0625,21.75,0.5355805243445693,14.0,5.0625,21.75,0.5955056179775281,12.0,5.0625,13.11111111111111,0.9861949956859362,18
13470,3.0625,3,6.25,10,15.0,6.25,26.25,0.4875,16.0,6.25,26.25,0.5375,13.0,6.25,16.0,0.7948717948717948,23
13471,2.8125,1,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,16.0,5.142857142857143,24.0,0.6287878787878788,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,19
13472,2.5,0,3.5636363636363635,8,13.0,3.5636363636363635,21.75,0.5738565358660335,10.0,3.5636363636363635,21.75,0.40889777555611095,9.0,3.5636363636363635,13.0,0.6820809248554913,13
13473,2.875,4,5.4,9,17.0,5.4,24.0,0.6774193548387096,14.0,5.4,24.0,0.5161290322580645,13.0,5.4,14.555555555555555,0.9393203883495146,21
13474,2.8125,1,4.266666666666667,9,15.0,4.266666666666667,24.0,0.5945945945945946,11.0,4.266666666666667,24.0,0.3918918918918919,12.0,4.266666666666667,14.555555555555555,0.8488120950323976,17
13475,3.0625,3,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,24.0,0.4696969696969697,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,20
13476,2.625,1,4.266666666666667,7,11.0,4.266666666666667,19.5,0.5076586433260394,10.0,4.266666666666667,19.5,0.4420131291028446,9.0,4.266666666666667,11.666666666666666,0.7747747747747749,13
13477,2.75,3,5.142857142857143,8,14.0,5.142857142857143,21.75,0.5935483870967742,12.0,5.142857142857143,21.75,0.47311827956989244,11.0,5.142857142857143,13.11111111111111,0.8605577689243028,17
13478,3.0,2,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,14.0,5.142857142857143,24.0,0.5227272727272727,12.0,5.142857142857143,14.555555555555555,0.8347386172006747,18
13479,3.0,2,5.0625,8,14.0,5.0625,21.75,0.5955056179775281,13.0,5.0625,21.75,0.5355805243445693,12.0,5.0625,13.11111111111111,0.9861949956859362,18
13480,2.625,0,4.266666666666667,9,13.0,4.266666666666667,24.0,0.49324324324324326,10.0,4.266666666666667,24.0,0.34121621621621623,8.0,4.266666666666667,14.555555555555555,0.4600431965442765,15
13481,3.125,4,6.34920634920635,11,19.0,6.34920634920635,28.5,0.6162665711214618,14.0,6.34920634920635,28.5,0.3905410247223217,13.0,6.34920634920635,17.444444444444443,0.6895565092989987,26
13482,2.5625,1,4.063492063492063,7,11.0,4.063492063492063,19.5,0.5141388174807198,9.0,4.063492063492063,19.5,0.38457583547557844,9.0,4.063492063492063,11.666666666666666,0.7807933194154489,13
13483,2.8125,3,5.0625,9,14.0,5.0625,24.0,0.5247524752475248,12.0,5.0625,24.0,0.41914191419141916,12.0,5.0625,14.555555555555555,0.8361375274323336,18
13484,2.75,1,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,9.0,4.063492063492063,21.75,0.3356517837110164,9.0,4.063492063492063,13.11111111111111,0.656140350877193,16
13485,3.0,3,5.0625,10,14.0,5.0625,26.25,0.4690265486725664,12.0,5.0625,26.25,0.3746312684365782,12.0,5.0625,16.0,0.7257142857142858,22
13486,2.75,2,4.0,8,9.0,4.0,21.75,0.3380281690140845,12.0,4.0,21.75,0.5070422535211268,9.0,4.0,12.0,0.75,12
13487,2.625,2,4.063492063492063,8,11.0,4.063492063492063,21.75,0.44873233116446043,12.0,4.063492063492063,21.75,0.5052726048911824,11.0,4.063492063492063,13.11111111111111,0.8771929824561404,15
13488,2.375,1,3.2666666666666666,8,11.0,3.2666666666666666,21.75,0.47249774571686204,10.0,3.2666666666666666,21.75,0.41839495040577096,9.0,3.2666666666666666,13.0,0.6917808219178082,13
13489,2.5625,3,4.063492063492063,9,13.0,4.063492063492063,24.0,0.4984076433121019,12.0,4.063492063492063,24.0,0.4482484076433121,12.0,4.063492063492063,14.555555555555555,0.8517397881996974,17
13490,2.8125,2,4.063492063492063,10,13.0,4.063492063492063,26.25,0.44786263637989626,13.0,4.063492063492063,26.25,0.44786263637989626,12.0,4.063492063492063,16.0,0.7486702127659575,18
13491,2.6875,2,4.0,9,12.0,4.0,24.0,0.45,13.0,4.0,24.0,0.5,12.0,4.0,14.555555555555555,0.8526315789473684,17
